Namespace(arch='vgg_small_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=2023, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-00base', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
167	0.244	0.452	91.388	86.308
168	0.240	0.467	91.334	85.988
169	0.248	0.455	91.228	86.218
170	0.246	0.440	91.128	86.589
171	0.243	0.462	91.278	85.998
172	0.239	0.445	91.567	86.548
173	0.246	0.467	91.184	85.727
174	0.248	0.437	91.238	86.328
175	0.244	0.456	91.372	85.797
176	0.243	0.474	91.318	85.377
177	0.239	0.459	91.565	85.867
178	0.244	0.463	91.258	85.457
179	0.233	0.435	91.761	86.629
180	0.245	0.436	91.254	86.438
181	0.235	0.445	91.665	86.248
182	0.236	0.448	91.647	86.108
183	0.235	0.446	91.550	86.428
184	0.233	0.445	91.691	86.619
185	0.228	0.432	91.789	86.468
186	0.229	0.456	91.821	85.927
187	0.236	0.449	91.639	86.448
188	0.232	0.437	91.611	86.468
189	0.236	0.458	91.625	86.418
190	0.230	0.431	91.751	86.839
191	0.231	0.461	91.803	86.008
192	0.236	0.465	91.462	86.108
193	0.232	0.451	91.819	86.318
194	0.236	0.455	91.552	85.537
195	0.218	0.439	92.210	86.829
196	0.225	0.469	92.005	85.847
197	0.222	0.440	92.081	86.849
198	0.226	0.430	91.913	86.669
199	0.224	0.457	91.959	86.348
200	0.225	0.457	91.939	85.927
201	0.219	0.442	92.103	86.969
202	0.221	0.445	92.161	86.488
203	0.228	0.469	91.897	86.158
204	0.220	0.447	92.149	85.827
205	0.227	0.453	91.895	86.168
206	0.223	0.444	91.987	86.248
207	0.226	0.441	91.977	86.428
208	0.221	0.451	92.071	86.769
209	0.221	0.463	92.121	86.208
210	0.225	0.437	92.003	86.649
211	0.220	0.453	92.155	85.917
212	0.224	0.442	92.047	86.418
213	0.218	0.480	92.192	84.946
214	0.217	0.460	92.234	85.817
215	0.210	0.463	92.608	86.528
216	0.222	0.454	92.005	86.438
217	0.216	0.452	92.196	86.589
218	0.229	0.460	91.911	85.687
219	0.218	0.442	92.188	86.528
220	0.211	0.454	92.490	86.128
221	0.211	0.458	92.618	86.018
222	0.215	0.434	92.468	86.498
223	0.206	0.492	92.604	85.787
224	0.221	0.490	92.069	85.697
225	0.218	0.473	92.260	85.867
226	0.217	0.455	92.186	86.098
227	0.210	0.431	92.608	86.859
228	0.218	0.459	92.294	86.368
229	0.213	0.423	92.400	86.959
230	0.207	0.475	92.722	85.827
231	0.217	0.461	92.246	85.607
232	0.208	0.472	92.560	85.827
233	0.221	0.520	92.155	85.016
234	0.213	0.447	92.464	86.238
235	0.208	0.458	92.628	86.048
236	0.207	0.455	92.616	86.318
237	0.208	0.511	92.544	85.066
238	0.209	0.459	92.490	86.538
239	0.202	0.437	92.903	86.939
240	0.210	0.458	92.624	86.478
241	0.205	0.452	92.756	86.098
242	0.208	0.459	92.590	86.749
243	0.208	0.452	92.614	86.438
244	0.207	0.438	92.640	86.769
245	0.200	0.433	92.947	87.149
246	0.212	0.459	92.564	86.128
247	0.195	0.467	93.023	85.897
248	0.198	0.444	92.949	86.729
249	0.204	0.454	92.716	86.749
250	0.203	0.415	92.732	87.119
251	0.201	0.412	92.911	87.330
252	0.196	0.436	93.081	86.869
253	0.198	0.431	92.963	86.849
254	0.195	0.435	93.247	87.089
255	0.198	0.429	92.963	86.949
256	0.192	0.449	92.955	86.639
257	0.196	0.449	93.127	86.729
258	0.193	0.419	93.173	87.159
259	0.215	0.434	92.380	87.029
260	0.193	0.434	93.177	87.230
261	0.195	0.439	93.107	86.558
262	0.197	0.443	92.991	87.049
263	0.189	0.491	93.361	86.118
264	0.196	0.432	93.055	87.099
265	0.195	0.476	93.135	85.948
266	0.190	0.438	93.161	87.159
267	0.186	0.449	93.425	86.999
268	0.191	0.475	93.235	85.938
269	0.195	0.413	93.011	87.610
270	0.181	0.422	93.628	87.169
271	0.180	0.434	93.618	86.899
272	0.195	0.425	93.099	86.949
273	0.196	0.445	93.033	87.129
274	0.189	0.433	93.349	87.129
275	0.204	0.448	92.672	86.288
276	0.187	0.458	93.301	86.448
277	0.198	0.438	92.913	87.290
278	0.194	0.450	93.069	86.428
279	0.196	0.443	92.959	87.079
280	0.194	0.426	93.111	87.200
281	0.196	0.415	92.925	87.710
282	0.185	0.416	93.512	87.510
283	0.192	0.427	93.089	87.350
284	0.181	0.457	93.530	86.789
285	0.187	0.444	93.421	87.340
286	0.183	0.443	93.568	86.659
287	0.178	0.445	93.650	86.689
288	0.194	0.422	93.135	87.360
289	0.184	0.446	93.512	86.899
290	0.184	0.448	93.476	86.739
291	0.182	0.420	93.630	87.790
292	0.184	0.434	93.502	86.909
293	0.178	0.446	93.692	87.159
294	0.186	0.463	93.423	86.468
295	0.177	0.407	93.718	88.041
296	0.173	0.431	93.918	87.009
297	0.185	0.431	93.448	87.280
298	0.182	0.432	93.538	86.979
299	0.170	0.406	93.996	87.730
300	0.184	0.471	93.456	86.548
301	0.190	0.413	93.233	87.520
302	0.181	0.414	93.490	87.851
303	0.170	0.439	93.920	87.360
304	0.182	0.435	93.512	87.310
305	0.175	0.442	93.694	86.859
306	0.170	0.427	94.002	87.690
307	0.169	0.437	93.968	87.690
308	0.178	0.434	93.612	87.240
309	0.176	0.452	93.722	86.949
310	0.175	0.427	93.766	87.811
311	0.176	0.437	93.728	87.340
312	0.170	0.687	93.894	81.781
313	0.170	0.430	93.950	87.440
314	0.170	0.418	94.091	87.991
315	0.172	0.427	93.930	87.650
316	0.168	0.457	93.998	86.839
317	0.165	0.427	94.010	87.540
318	0.171	0.456	93.926	86.378
319	0.173	0.412	93.904	87.770
320	0.171	0.424	93.814	87.670
321	0.164	0.423	94.305	87.190
322	0.169	0.397	94.052	87.871
323	0.167	0.448	93.950	87.039
324	0.164	0.452	94.181	87.069
325	0.169	0.455	94.012	86.478
326	0.166	0.436	94.119	87.780
327	0.176	0.425	93.678	87.610
328	0.166	0.448	94.141	87.250
329	0.170	0.454	93.882	86.659
330	0.165	0.450	94.087	86.879
331	0.174	0.425	93.760	87.500
332	0.163	0.436	94.249	87.280
333	0.169	0.446	94.002	86.829
334	0.169	0.431	94.026	87.650
335	0.167	0.455	93.994	86.188
336	0.175	0.424	93.750	87.540
337	0.172	0.443	93.690	87.280
338	0.168	0.428	94.083	87.600
339	0.171	0.420	93.840	87.330
340	0.172	0.444	93.954	87.270
341	0.172	0.409	93.864	87.760
342	0.162	0.469	94.333	86.498
343	0.160	0.420	94.401	87.520
344	0.160	0.419	94.399	87.720
345	0.162	0.436	94.155	87.450
346	0.167	0.426	94.030	87.570
347	0.161	0.435	94.319	87.380
348	0.156	0.423	94.371	87.530
349	0.151	0.423	94.673	87.200
350	0.159	0.438	94.307	87.099
351	0.175	0.443	93.724	87.240
352	0.168	0.426	94.026	87.340
353	0.159	0.429	94.467	87.580
354	0.162	0.439	94.357	87.360
355	0.154	0.417	94.561	87.710
356	0.150	0.408	94.690	87.911
357	0.162	0.437	94.291	87.360
358	0.164	0.459	94.127	86.619
359	0.155	0.421	94.539	87.740
360	0.164	0.431	94.145	87.540
361	0.154	0.415	94.581	87.851
362	0.152	0.404	94.609	87.911
363	0.152	0.425	94.792	87.450
364	0.162	0.409	94.173	87.851
365	0.156	0.389	94.517	87.931
366	0.152	0.431	94.543	87.650
367	0.157	0.412	94.425	87.750
368	0.155	0.406	94.559	87.931
369	0.155	0.434	94.485	87.280
370	0.164	0.428	94.103	87.670
371	0.155	0.473	94.545	86.408
372	0.165	0.404	94.245	87.780
373	0.148	0.439	94.736	87.620
374	0.147	0.419	94.776	87.821
375	0.150	0.409	94.694	87.881
376	0.153	0.427	94.569	87.800
377	0.153	0.412	94.631	87.470
378	0.150	0.445	94.780	87.240
379	0.153	0.415	94.555	87.941
380	0.149	0.432	94.794	87.760
381	0.146	0.396	94.828	88.121
382	0.152	0.425	94.659	87.470
383	0.153	0.458	94.501	86.929
384	0.159	0.415	94.305	88.151
385	0.154	0.419	94.531	87.931
386	0.155	0.411	94.533	87.670
387	0.145	0.415	94.902	88.311
388	0.143	0.426	95.034	87.881
389	0.152	0.452	94.557	87.230
390	0.150	0.414	94.633	87.871
391	0.151	0.400	94.589	87.971
392	0.152	0.410	94.631	87.941
393	0.144	0.423	94.904	87.240
394	0.154	0.442	94.601	87.069
395	0.152	0.428	94.571	87.680
396	0.148	0.410	94.681	87.831
397	0.148	0.464	94.718	86.879
398	0.141	0.430	94.950	88.041
399	0.142	0.441	94.876	87.430
400	0.144	0.464	94.944	86.879
401	0.149	0.427	94.675	87.720
402	0.145	0.434	94.888	87.520
403	0.150	0.433	94.619	87.490
404	0.153	0.406	94.615	88.001
405	0.144	0.425	95.042	87.710
406	0.148	0.453	94.802	87.260
407	0.142	0.426	94.978	87.500
408	0.151	0.401	94.613	88.351
409	0.138	0.418	95.118	87.881
410	0.129	0.424	95.497	87.660
411	0.136	0.417	95.210	87.610
412	0.150	0.463	94.714	86.989
413	0.155	0.439	94.471	87.099
414	0.146	0.429	94.806	87.831
