Namespace(arch='vgg_small_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=2023, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-003', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
205	0.112	0.411	96.082	88.361
206	0.110	0.423	96.190	88.381
207	0.115	0.398	95.954	88.562
208	0.111	0.440	96.058	87.800
209	0.110	0.461	96.098	88.161
210	0.113	0.443	96.056	87.690
211	0.111	0.419	96.138	87.330
212	0.101	0.452	96.472	87.670
213	0.111	0.380	96.202	88.612
214	0.109	0.454	96.120	87.470
215	0.103	0.401	96.358	88.381
216	0.104	0.443	96.386	87.480
217	0.102	0.435	96.424	88.371
218	0.103	0.420	96.392	89.143
219	0.102	0.479	96.542	87.891
220	0.109	0.481	96.214	86.869
221	0.106	0.486	96.316	86.759
222	0.103	0.394	96.312	88.912
223	0.099	0.452	96.607	88.171
224	0.106	0.407	96.278	89.012
225	0.105	0.422	96.348	88.201
226	0.104	0.425	96.272	87.240
227	0.102	0.397	96.392	88.201
228	0.102	0.418	96.436	87.961
229	0.106	0.413	96.260	88.492
230	0.108	0.428	96.146	88.592
231	0.098	0.468	96.577	87.430
232	0.099	0.385	96.528	88.852
233	0.096	0.402	96.627	88.472
234	0.102	0.408	96.442	88.151
235	0.100	0.407	96.510	88.452
236	0.102	0.504	96.312	86.198
237	0.103	0.453	96.448	87.400
238	0.097	0.391	96.633	89.052
239	0.102	0.410	96.426	88.792
240	0.103	0.454	96.432	87.119
241	0.106	0.422	96.304	88.021
242	0.099	0.398	96.474	88.552
243	0.099	0.412	96.518	88.361
244	0.097	0.398	96.569	89.313
245	0.096	0.410	96.679	89.503
246	0.092	0.440	96.859	88.482
247	0.099	0.471	96.526	87.460
248	0.099	0.422	96.488	88.121
249	0.099	0.402	96.514	88.051
250	0.093	0.407	96.723	87.831
251	0.093	0.440	96.745	88.692
252	0.094	0.517	96.717	86.689
253	0.093	0.429	96.721	88.502
254	0.099	0.456	96.542	87.290
255	0.093	0.415	96.691	88.381
256	0.100	0.487	96.442	86.759
257	0.095	0.445	96.683	87.931
258	0.094	0.378	96.721	89.333
259	0.090	0.413	96.869	88.802
260	0.094	0.432	96.685	87.971
261	0.091	0.432	96.811	88.031
262	0.089	0.405	96.911	88.291
263	0.091	0.416	96.795	88.562
264	0.091	0.440	96.869	88.061
265	0.090	0.409	96.885	88.602
266	0.091	0.427	96.887	87.550
267	0.091	0.442	96.741	87.991
268	0.093	0.440	96.813	88.722
269	0.089	0.445	96.887	88.381
270	0.089	0.421	96.887	88.582
271	0.093	0.392	96.787	88.922
272	0.097	0.426	96.540	88.612
273	0.091	0.379	96.813	88.221
274	0.088	0.455	96.885	87.169
275	0.091	0.449	96.899	87.049
276	0.092	0.449	96.785	87.961
277	0.090	0.487	96.847	87.600
278	0.090	0.464	96.951	88.512
279	0.086	0.393	97.051	88.702
280	0.086	0.425	97.023	88.321
281	0.090	0.415	96.877	88.341
282	0.084	0.440	97.095	87.630
283	0.083	0.435	97.085	87.891
284	0.083	0.475	97.198	86.939
285	0.083	0.421	97.073	88.552
286	0.089	0.396	96.939	88.522
287	0.085	0.486	97.027	86.208
288	0.085	0.398	97.101	88.662
289	0.088	0.492	96.941	87.770
290	0.087	0.421	97.029	88.251
291	0.082	0.392	97.145	89.513
292	0.085	0.430	96.929	88.001
293	0.085	0.376	97.055	89.263
294	0.084	0.415	97.105	87.750
295	0.081	0.414	97.230	88.071
296	0.082	0.379	97.163	88.542
297	0.085	0.391	97.037	87.881
298	0.082	0.363	97.163	88.902
299	0.083	0.438	97.075	88.472
300	0.081	0.372	97.196	88.902
301	0.084	0.447	97.131	87.520
302	0.083	0.409	97.133	88.622
303	0.082	0.396	97.119	88.431
304	0.081	0.415	97.224	88.642
305	0.079	0.406	97.286	88.071
306	0.081	0.398	97.210	88.652
307	0.083	0.364	97.107	89.052
308	0.078	0.387	97.236	88.832
309	0.079	0.397	97.183	88.371
310	0.080	0.481	97.177	87.290
311	0.079	0.413	97.177	89.523
312	0.077	0.386	97.316	88.772
313	0.073	0.404	97.424	89.032
314	0.076	0.489	97.338	87.340
315	0.078	0.448	97.252	87.750
316	0.075	0.370	97.414	88.892
317	0.076	0.383	97.388	88.952
318	0.075	0.409	97.390	88.662
319	0.074	0.390	97.418	89.052
320	0.070	0.427	97.642	88.792
321	0.067	0.464	97.678	87.620
322	0.076	0.504	97.382	86.518
323	0.076	0.401	97.354	88.982
324	0.076	0.399	97.366	88.622
325	0.072	0.530	97.498	85.877
326	0.079	0.485	97.280	84.976
327	0.079	0.498	97.135	85.907
328	0.077	0.494	97.332	86.669
329	0.075	0.412	97.498	88.091
330	0.075	0.431	97.426	87.851
331	0.074	0.377	97.416	89.183
332	0.075	0.441	97.448	87.059
333	0.072	0.414	97.502	88.291
334	0.075	0.376	97.420	88.992
335	0.073	0.394	97.492	89.153
336	0.069	0.435	97.632	87.640
337	0.076	0.400	97.388	88.722
338	0.075	0.388	97.396	88.532
339	0.071	0.444	97.644	86.438
340	0.073	0.453	97.478	86.809
341	0.072	0.413	97.532	88.592
342	0.072	0.394	97.566	88.131
343	0.068	0.415	97.688	88.021
344	0.073	0.406	97.520	89.093
345	0.074	0.393	97.524	88.732
346	0.072	0.428	97.488	88.221
347	0.074	0.461	97.402	86.809
348	0.070	0.451	97.636	86.528
349	0.073	0.730	97.486	79.417
350	0.071	0.435	97.558	87.260
351	0.073	0.389	97.416	87.420
352	0.072	0.430	97.484	87.690
353	0.066	0.485	97.732	86.669
354	0.067	0.381	97.706	88.882
355	0.067	0.386	97.654	88.942
356	0.068	0.475	97.684	87.019
357	0.073	0.388	97.522	88.732
358	0.065	0.456	97.776	87.770
359	0.068	0.461	97.658	87.330
360	0.068	0.397	97.722	88.972
361	0.069	0.467	97.630	86.428
362	0.069	0.400	97.584	87.350
363	0.068	0.390	97.708	87.841
364	0.066	0.404	97.817	88.772
365	0.068	0.414	97.688	87.049
366	0.067	0.416	97.714	87.750
367	0.069	0.402	97.702	88.321
368	0.068	0.399	97.626	89.073
369	0.070	0.482	97.528	87.630
370	0.066	0.376	97.710	88.702
371	0.067	0.378	97.700	88.832
372	0.068	0.420	97.598	87.851
373	0.061	0.383	97.987	88.862
374	0.061	0.432	98.009	88.912
375	0.063	0.370	97.821	88.712
376	0.066	0.429	97.756	88.051
377	0.064	0.454	97.764	85.948
378	0.067	0.423	97.746	87.811
379	0.064	0.414	97.833	88.231
380	0.060	0.431	97.995	87.971
381	0.065	0.354	97.778	89.714
382	0.061	0.379	97.937	89.052
383	0.061	0.436	97.883	88.061
384	0.065	0.446	97.821	87.550
385	0.065	0.500	97.776	86.058
386	0.066	0.401	97.756	88.071
387	0.058	0.402	98.107	88.922
388	0.063	0.439	97.841	88.041
389	0.063	0.501	97.849	86.919
390	0.061	0.425	97.935	88.772
391	0.059	0.466	98.013	87.620
392	0.061	0.427	97.867	87.911
393	0.067	0.473	97.716	87.210
394	0.066	0.423	97.778	88.732
395	0.059	0.448	97.951	88.401
396	0.064	0.404	97.722	89.062
397	0.062	0.395	97.885	88.442
398	0.064	0.418	97.833	88.291
399	0.064	0.485	97.819	86.969
400	0.062	0.446	97.855	87.630
401	0.060	0.452	97.915	86.829
402	0.062	0.385	97.913	89.052
403	0.059	0.397	98.041	88.882
404	0.060	0.427	97.911	88.722
405	0.057	0.417	98.065	88.982
406	0.060	0.447	97.999	88.041
407	0.058	0.438	98.079	88.401
408	0.055	0.396	98.159	89.062
409	0.056	0.387	98.073	89.022
410	0.057	0.419	98.121	88.762
411	0.058	0.533	98.083	84.335
412	0.060	0.377	97.881	89.884
413	0.058	0.362	98.015	88.502
414	0.061	0.343	97.881	89.794
415	0.056	0.419	98.145	88.091
416	0.055	0.412	98.139	88.592
417	0.056	0.396	98.127	89.153
418	0.050	0.440	98.385	88.942
419	0.056	0.435	98.109	88.452
420	0.058	0.407	98.015	87.720
421	0.056	0.379	98.095	89.573
422	0.056	0.416	98.123	88.972
423	0.058	0.434	98.053	88.311
424	0.057	0.427	98.059	88.231
425	0.061	0.378	97.905	89.663
426	0.061	0.398	97.937	87.981
427	0.059	0.429	97.945	88.321
428	0.060	0.384	97.965	89.533
429	0.052	0.393	98.249	89.603
430	0.057	0.372	98.093	89.223
431	0.056	0.408	98.087	89.563
432	0.053	0.397	98.221	88.101
433	0.052	0.415	98.239	89.533
434	0.055	0.402	98.123	89.113
435	0.057	0.410	98.093	88.251
436	0.053	0.428	98.239	87.760
437	0.059	0.417	98.003	87.390
438	0.054	0.444	98.187	88.341
439	0.050	0.470	98.301	87.590
440	0.052	0.424	98.225	87.540
441	0.054	0.455	98.159	88.321
442	0.058	0.354	98.015	89.864
443	0.053	0.386	98.315	88.602
444	0.054	0.391	98.163	88.792
445	0.051	0.594	98.311	85.978
446	0.058	0.466	98.067	87.520
447	0.056	0.416	98.135	88.732
448	0.054	0.418	98.167	89.032
449	0.051	0.484	98.275	87.800
450	0.050	0.449	98.367	87.570
451	0.053	0.455	98.207	87.520
452	0.054	0.509	98.167	87.590
453	0.054	0.433	98.203	88.251
454	0.057	0.429	98.055	88.552
455	0.051	0.403	98.317	89.453
456	0.054	0.389	98.201	89.363
457	0.057	0.411	98.061	89.273
458	0.052	0.371	98.249	90.164
459	0.050	0.442	98.333	88.301
460	0.050	0.423	98.305	88.492
461	0.047	0.444	98.444	87.831
462	0.049	0.432	98.373	89.623
463	0.046	0.390	98.488	88.852
464	0.049	0.451	98.442	88.361
465	0.051	0.449	98.309	88.231
466	0.047	0.430	98.415	87.730
467	0.045	0.488	98.506	87.450
468	0.047	0.394	98.516	89.233
469	0.046	0.476	98.502	87.991
470	0.047	0.371	98.423	89.774
471	0.048	0.451	98.460	87.720
472	0.051	0.386	98.315	89.463
473	0.049	0.400	98.363	89.694
474	0.050	0.393	98.319	88.672
475	0.047	0.396	98.502	89.764
476	0.048	0.460	98.415	87.971
477	0.049	0.399	98.425	88.942
478	0.048	0.387	98.448	89.523
479	0.045	0.449	98.526	88.672
480	0.051	0.418	98.301	88.492
481	0.053	0.392	98.235	89.143
482	0.048	0.430	98.417	89.543
483	0.047	0.435	98.448	88.882
484	0.050	0.388	98.407	89.193
485	0.045	0.409	98.526	89.453
486	0.044	0.436	98.548	88.782
487	0.050	0.470	98.399	87.530
488	0.049	0.403	98.413	89.513
489	0.048	0.406	98.456	89.153
490	0.045	0.461	98.514	88.301
491	0.046	0.397	98.446	89.563
492	0.045	0.408	98.528	89.363
493	0.046	0.510	98.490	87.370
494	0.045	0.460	98.486	88.181
495	0.045	0.434	98.544	88.662
496	0.044	0.465	98.602	88.361
497	0.045	0.376	98.588	89.553
498	0.046	0.396	98.522	89.653
499	0.047	0.468	98.440	88.732
500	0.047	0.379	98.454	89.443
501	0.049	0.380	98.353	89.083
502	0.045	0.358	98.524	89.894
503	0.044	0.413	98.542	89.714
504	0.044	0.521	98.562	86.228
505	0.047	0.371	98.484	89.874
506	0.041	0.364	98.734	89.513
507	0.044	0.395	98.650	89.543
508	0.043	0.361	98.582	90.124
509	0.044	0.383	98.520	89.283
510	0.044	0.406	98.540	89.904
511	0.044	0.361	98.538	89.894
512	0.044	0.423	98.558	89.133
513	0.042	0.422	98.600	88.962
514	0.043	0.403	98.614	89.413
515	0.044	0.419	98.576	88.431
516	0.044	0.421	98.626	89.193
517	0.041	0.396	98.666	89.794
518	0.043	0.399	98.572	89.603
519	0.048	0.443	98.413	88.592
520	0.046	0.512	98.468	87.961
521	0.049	0.377	98.339	90.194
522	0.041	0.375	98.724	90.254
523	0.042	0.388	98.662	89.754
524	0.040	0.423	98.740	88.702
525	0.040	0.389	98.728	89.814
526	0.042	0.396	98.664	89.493
527	0.044	0.467	98.594	88.431
528	0.047	0.479	98.401	88.101
529	0.044	0.415	98.558	89.363
530	0.042	0.383	98.642	89.183
531	0.044	0.389	98.530	89.683
532	0.046	0.410	98.552	89.073
533	0.043	0.418	98.542	89.794
534	0.042	0.388	98.610	89.744
535	0.045	0.454	98.556	88.882
536	0.043	0.396	98.600	89.784
537	0.042	0.429	98.678	89.593
538	0.046	0.384	98.500	89.293
539	0.046	0.417	98.518	89.032
540	0.042	0.364	98.664	89.864
541	0.041	0.363	98.740	89.874
542	0.037	0.436	98.768	89.293
543	0.038	0.364	98.792	90.505
544	0.040	0.428	98.666	89.303
545	0.040	0.390	98.736	89.974
546	0.041	0.387	98.690	89.974
547	0.039	0.440	98.798	88.742
548	0.041	0.431	98.702	89.073
549	0.041	0.457	98.694	87.580
550	0.040	0.402	98.762	89.163
551	0.035	0.387	98.888	89.443
552	0.037	0.466	98.826	87.951
553	0.038	0.458	98.788	89.002
554	0.041	0.370	98.672	89.844
555	0.040	0.367	98.674	89.984
556	0.037	0.416	98.844	89.323
557	0.039	0.411	98.798	89.383
558	0.037	0.418	98.868	89.423
559	0.039	0.380	98.736	89.724
560	0.036	0.409	98.890	88.912
561	0.037	0.359	98.826	90.144
562	0.035	0.400	98.880	89.814
563	0.035	0.384	98.840	89.844
564	0.035	0.411	99.002	88.982
565	0.034	0.400	98.932	89.373
566	0.037	0.406	98.806	89.433
567	0.040	0.406	98.712	90.074
568	0.035	0.371	98.922	89.904
569	0.034	0.374	98.952	89.603
570	0.040	0.363	98.702	89.563
571	0.038	0.369	98.814	89.874
572	0.037	0.386	98.846	89.673
573	0.038	0.405	98.842	89.553
574	0.035	0.425	98.930	89.243
575	0.034	0.399	98.930	89.724
576	0.035	0.406	98.904	89.133
577	0.037	0.409	98.846	88.992
578	0.038	0.365	98.814	90.094
579	0.036	0.404	98.880	89.724
580	0.036	0.372	98.882	90.345
581	0.036	0.415	98.854	88.992
582	0.035	0.381	98.902	90.264
583	0.036	0.421	98.872	90.014
584	0.036	0.380	98.792	89.844
585	0.036	0.396	98.876	89.042
586	0.036	0.398	98.848	89.764
587	0.037	0.386	98.902	89.293
588	0.033	0.392	99.028	89.984
589	0.032	0.413	98.988	89.944
590	0.032	0.424	99.010	88.752
591	0.035	0.384	98.944	89.503
592	0.034	0.399	98.976	89.954
593	0.034	0.340	98.978	90.395
594	0.031	0.370	99.048	89.964
595	0.031	0.396	99.042	89.263
596	0.031	0.371	99.056	90.485
597	0.030	0.463	99.062	88.221
598	0.031	0.396	99.133	89.543
599	0.030	0.371	99.111	90.495
600	0.031	0.368	99.089	89.874
601	0.032	0.389	99.042	89.243
602	0.030	0.372	99.123	90.745
603	0.031	0.356	99.067	90.465
604	0.028	0.381	99.189	90.184
605	0.027	0.343	99.197	90.545
606	0.028	0.365	99.169	90.254
607	0.028	0.394	99.197	90.465
608	0.027	0.398	99.209	89.854
609	0.026	0.394	99.245	90.044
610	0.028	0.423	99.145	89.694
611	0.025	0.373	99.321	90.224
612	0.026	0.384	99.255	90.214
613	0.027	0.369	99.209	90.355
614	0.026	0.384	99.267	90.435
615	0.026	0.369	99.223	90.545
616	0.027	0.379	99.207	89.914
617	0.026	0.380	99.235	89.964
618	0.024	0.384	99.365	89.523
619	0.024	0.354	99.307	90.515
620	0.024	0.380	99.303	90.505
621	0.024	0.387	99.291	89.824
622	0.024	0.376	99.343	90.315
623	0.025	0.420	99.263	88.912
624	0.022	0.383	99.401	90.485
625	0.024	0.381	99.309	90.425
626	0.024	0.400	99.331	90.264
627	0.024	0.347	99.317	90.976
628	0.023	0.382	99.355	90.535
629	0.021	0.467	99.451	88.822
630	0.021	0.369	99.457	90.345
631	0.021	0.402	99.457	89.463
632	0.021	0.371	99.453	90.565
633	0.021	0.378	99.483	89.944
634	0.021	0.345	99.443	90.715
635	0.022	0.365	99.367	90.635
636	0.019	0.384	99.513	90.034
637	0.021	0.361	99.451	90.495
638	0.022	0.349	99.405	90.986
639	0.021	0.383	99.397	89.904
640	0.021	0.374	99.451	90.044
641	0.021	0.394	99.407	89.994
642	0.024	0.374	99.281	90.725
643	0.022	0.374	99.347	90.595
644	0.023	0.363	99.371	90.224
645	0.020	0.381	99.455	89.984
646	0.019	0.387	99.513	89.754
647	0.019	0.393	99.509	89.563
648	0.019	0.382	99.487	90.545
649	0.019	0.375	99.531	89.754
650	0.020	0.363	99.469	90.545
651	0.021	0.393	99.431	90.094
652	0.021	0.392	99.391	89.854
653	0.020	0.384	99.443	90.345
654	0.019	0.361	99.511	90.735
655	0.018	0.403	99.553	89.543
656	0.020	0.355	99.465	90.715
657	0.018	0.357	99.581	90.525
658	0.018	0.352	99.545	90.956
659	0.018	0.354	99.499	90.785
660	0.019	0.349	99.533	90.194
661	0.019	0.373	99.519	90.014
662	0.018	0.353	99.555	90.815
663	0.018	0.384	99.565	90.655
664	0.017	0.337	99.595	90.936
665	0.016	0.345	99.621	91.336
666	0.016	0.318	99.605	91.246
667	0.016	0.350	99.587	90.815
668	0.017	0.350	99.545	90.505
669	0.018	0.331	99.529	91.326
670	0.017	0.344	99.563	91.076
671	0.017	0.321	99.527	91.296
672	0.018	0.350	99.519	91.156
673	0.018	0.326	99.561	90.815
674	0.017	0.335	99.539	90.445
675	0.018	0.352	99.551	91.006
676	0.017	0.349	99.573	90.835
677	0.015	0.347	99.671	90.976
678	0.013	0.344	99.716	90.885
679	0.015	0.349	99.671	91.106
680	0.015	0.386	99.641	90.054
681	0.015	0.365	99.635	90.284
682	0.014	0.336	99.704	91.166
683	0.015	0.340	99.651	90.805
684	0.015	0.365	99.663	90.315
685	0.015	0.356	99.686	90.625
686	0.015	0.341	99.643	90.966
687	0.015	0.351	99.667	90.705
688	0.015	0.336	99.621	90.755
689	0.016	0.359	99.623	90.665
690	0.015	0.336	99.645	90.595
691	0.015	0.355	99.659	90.976
692	0.014	0.321	99.669	90.986
693	0.013	0.328	99.726	90.715
694	0.013	0.359	99.728	89.984
695	0.013	0.330	99.750	90.825
696	0.012	0.341	99.750	90.956
697	0.013	0.334	99.732	91.366
698	0.013	0.329	99.718	91.326
699	0.013	0.323	99.712	91.226
700	0.013	0.341	99.700	91.396
701	0.014	0.325	99.686	91.707
702	0.014	0.333	99.665	91.456
703	0.015	0.341	99.667	90.895
704	0.014	0.329	99.692	91.426
705	0.014	0.341	99.651	91.156
706	0.013	0.333	99.694	90.865
707	0.013	0.314	99.726	91.416
708	0.013	0.340	99.704	91.116
709	0.013	0.335	99.690	90.725
710	0.014	0.338	99.714	90.956
711	0.014	0.366	99.639	91.026
712	0.014	0.320	99.677	91.396
713	0.012	0.352	99.728	90.946
714	0.011	0.350	99.782	91.516
715	0.011	0.352	99.752	91.216
716	0.012	0.339	99.734	90.475
717	0.011	0.336	99.754	91.226
718	0.012	0.333	99.752	91.096
719	0.012	0.329	99.754	91.106
720	0.011	0.355	99.760	90.895
721	0.011	0.335	99.808	91.336
722	0.011	0.335	99.810	91.256
723	0.010	0.335	99.806	90.775
724	0.011	0.330	99.804	91.396
725	0.011	0.333	99.756	90.915
726	0.010	0.306	99.826	91.757
727	0.011	0.361	99.758	90.795
728	0.011	0.306	99.806	91.567
729	0.011	0.322	99.796	91.256
730	0.010	0.338	99.804	90.946
731	0.009	0.330	99.832	91.486
732	0.010	0.325	99.826	91.476
733	0.009	0.308	99.848	91.587
734	0.009	0.319	99.840	91.767
735	0.010	0.313	99.792	91.697
736	0.009	0.324	99.866	91.877
737	0.009	0.314	99.816	91.977
738	0.010	0.319	99.822	91.546
739	0.009	0.317	99.830	91.597
740	0.009	0.341	99.814	91.146
741	0.010	0.328	99.832	91.466
742	0.010	0.343	99.814	90.685
743	0.009	0.314	99.836	91.737
744	0.010	0.320	99.816	91.336
745	0.009	0.348	99.836	91.136
746	0.009	0.318	99.838	91.607
747	0.008	0.345	99.870	91.396
748	0.009	0.321	99.860	91.657
749	0.009	0.340	99.846	91.086
750	0.009	0.308	99.854	91.807
751	0.008	0.309	99.872	91.907
752	0.008	0.320	99.852	91.697
753	0.008	0.318	99.870	91.587
754	0.008	0.329	99.864	91.226
755	0.008	0.326	99.846	91.546
756	0.007	0.305	99.900	91.977
757	0.008	0.328	99.900	91.837
