Namespace(arch='resnet20_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, Use_tSNE=True, save_dir='saveModel-005', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
62	0.573	0.734	80.038	75.100
63	0.568	0.680	80.252	77.264
64	0.569	0.727	80.066	75.691
65	0.557	0.648	80.675	78.075
66	0.563	0.644	80.473	78.355
67	0.559	0.709	80.545	76.112
68	0.567	0.818	80.315	73.938
69	0.557	0.869	80.695	72.566
70	0.555	0.646	80.563	77.835
71	0.558	0.663	80.687	77.995
72	0.551	0.738	80.851	76.012
73	0.549	0.771	80.871	74.700
74	0.550	0.654	80.974	77.694
75	0.553	0.863	80.755	71.414
76	0.545	0.722	81.004	76.102
77	0.549	0.625	80.960	78.476
78	0.546	1.258	80.885	62.991
79	0.538	0.665	81.262	77.774
80	0.544	0.723	81.108	76.052
81	0.532	0.671	81.356	77.704
82	0.537	0.722	81.290	75.911
83	0.536	0.698	81.364	76.392
84	0.537	0.666	81.246	77.774
85	0.537	0.678	81.064	76.262
86	0.539	0.709	81.238	77.364
87	0.531	0.705	81.368	76.002
88	0.529	0.829	81.565	73.347
89	0.529	0.786	81.581	74.229
90	0.530	0.640	81.342	78.425
91	0.526	0.750	81.518	74.509
92	0.525	0.640	81.715	78.385
93	0.522	0.657	81.705	78.215
94	0.525	0.708	81.573	75.491
95	0.535	1.365	81.444	63.802
96	0.525	0.812	81.649	73.217
97	0.530	0.749	81.378	76.222
98	0.520	0.589	81.807	80.198
99	0.520	0.792	81.921	74.730
100	0.520	0.712	81.763	76.282
101	0.515	0.591	81.877	79.868
102	0.521	0.726	81.657	76.102
103	0.515	0.753	82.015	75.190
104	0.520	0.737	81.825	75.090
105	0.519	0.702	81.933	77.414
106	0.510	0.734	82.037	76.342
107	0.515	1.033	82.035	67.528
108	0.518	0.688	82.013	76.633
109	0.507	0.854	82.262	73.628
110	0.514	0.680	82.190	77.514
111	0.506	0.929	82.296	71.474
112	0.512	0.959	82.198	70.933
113	0.510	0.653	82.242	77.624
114	0.505	0.845	82.368	73.077
115	0.507	0.808	82.202	73.117
116	0.507	0.694	82.190	76.953
117	0.513	0.761	82.270	76.432
118	0.510	0.583	82.292	79.888
119	0.507	0.608	82.332	79.297
120	0.503	0.720	82.408	76.993
121	0.498	0.737	82.784	75.871
122	0.498	0.660	82.576	77.424
123	0.501	0.704	82.514	76.412
124	0.495	0.624	82.748	78.896
125	0.502	0.603	82.552	79.698
126	0.503	0.688	82.596	77.153
127	0.503	0.725	82.466	76.332
128	0.499	0.629	82.778	79.127
129	0.497	0.621	82.696	78.816
130	0.499	0.722	82.606	75.901
131	0.497	0.664	82.744	77.554
132	0.500	0.646	82.468	78.185
133	0.496	0.697	82.774	78.155
134	0.496	0.603	82.628	79.487
135	0.502	0.691	82.564	77.554
136	0.495	0.611	82.839	78.896
137	0.493	0.641	82.991	78.055
138	0.495	0.823	82.576	74.169
139	0.495	0.768	82.526	75.010
140	0.490	0.729	82.935	76.562
141	0.489	0.732	82.997	77.113
142	0.493	0.779	82.764	75.351
143	0.495	0.662	82.770	78.215
144	0.490	0.839	82.961	73.087
145	0.493	0.663	82.626	78.155
146	0.484	0.742	82.985	76.372
147	0.493	0.611	82.935	80.028
148	0.488	0.804	82.901	73.978
149	0.487	0.711	83.059	77.514
150	0.484	0.628	83.251	78.646
151	0.488	0.652	82.891	78.155
152	0.487	0.665	82.949	77.905
153	0.483	0.705	83.289	77.143
154	0.489	0.651	83.085	77.534
155	0.486	0.738	83.167	76.332
156	0.484	0.767	83.151	74.599
157	0.483	0.680	83.091	77.103
158	0.484	0.712	82.965	76.402
159	0.482	0.990	83.163	71.955
160	0.485	0.698	83.005	76.593
161	0.482	0.734	83.171	76.502
162	0.472	0.723	83.389	77.584
163	0.473	0.636	83.504	78.856
164	0.478	0.724	83.339	76.843
165	0.477	0.730	83.452	77.133
166	0.479	0.702	83.233	77.093
167	0.471	0.999	83.524	69.431
168	0.480	0.580	83.365	80.779
169	0.473	0.719	83.333	76.222
170	0.477	0.682	83.271	77.474
171	0.472	0.688	83.395	78.015
172	0.484	0.654	82.869	78.155
173	0.478	0.646	83.253	78.395
174	0.477	0.800	83.389	74.830
175	0.475	0.671	83.407	77.825
176	0.477	0.669	83.347	78.646
177	0.475	0.646	83.283	78.385
178	0.477	0.708	83.275	76.452
179	0.475	0.650	83.508	78.235
180	0.470	0.671	83.444	78.075
181	0.468	0.818	83.620	75.000
182	0.474	0.766	83.444	74.780
183	0.472	0.760	83.460	75.431
184	0.468	0.664	83.724	77.424
185	0.469	0.585	83.688	80.308
186	0.470	0.836	83.548	73.277
187	0.466	0.596	83.834	79.928
188	0.465	0.878	83.806	72.546
189	0.471	0.707	83.704	76.993
190	0.469	0.716	83.550	77.314
191	0.467	0.725	83.794	76.262
192	0.465	0.654	83.692	78.025
193	0.465	0.583	83.652	80.208
194	0.471	0.573	83.546	80.929
195	0.464	0.576	83.776	80.799
196	0.470	0.609	83.504	79.517
197	0.466	0.643	83.870	78.936
198	0.464	0.879	83.638	74.099
199	0.467	0.654	83.620	78.606
200	0.460	0.719	84.012	77.424
201	0.466	0.749	83.718	76.352
202	0.465	0.637	83.918	78.866
203	0.461	0.609	83.972	79.337
204	0.460	0.696	83.902	76.903
205	0.463	0.646	83.858	78.496
206	0.459	0.629	83.932	78.866
207	0.468	0.654	83.722	77.704
208	0.457	0.637	84.018	78.255
209	0.468	0.583	83.862	80.319
210	0.461	0.676	84.056	77.484
211	0.461	0.695	84.012	77.274
212	0.464	0.655	83.702	78.115
213	0.459	0.748	84.004	75.250
214	0.458	0.660	84.022	77.915
215	0.464	0.676	83.872	77.113
216	0.459	0.786	84.127	74.549
217	0.460	0.760	83.974	74.760
218	0.455	0.723	84.097	75.992
219	0.456	0.647	84.177	79.337
220	0.460	0.679	83.888	77.855
221	0.461	0.618	83.942	79.677
222	0.461	0.730	84.034	76.863
223	0.462	0.594	83.806	79.667
224	0.459	0.636	83.858	79.477
225	0.457	0.626	84.061	79.307
226	0.459	0.718	83.934	78.205
227	0.451	0.656	84.179	78.415
228	0.456	0.668	84.139	78.335
229	0.453	0.804	84.293	75.110
230	0.455	0.683	83.998	77.885
231	0.450	0.591	84.341	79.898
232	0.449	0.593	84.189	79.918
233	0.455	0.814	84.191	74.189
234	0.455	0.568	84.129	81.330
235	0.448	0.708	84.403	77.163
236	0.454	0.651	84.169	77.985
237	0.448	0.604	84.369	80.359
238	0.452	0.642	84.171	79.217
239	0.452	0.658	84.307	79.207
240	0.454	0.574	84.147	80.919
241	0.448	0.609	84.415	80.198
242	0.450	0.650	84.429	78.686
243	0.455	0.660	84.169	78.436
244	0.446	0.724	84.561	76.933
245	0.440	0.982	84.581	69.752
246	0.447	0.742	84.407	75.791
247	0.446	0.654	84.477	78.736
248	0.449	0.649	84.209	79.056
249	0.444	0.820	84.443	74.599
250	0.445	0.752	84.595	76.763
251	0.450	0.713	84.437	77.354
252	0.446	0.555	84.365	81.530
253	0.442	0.596	84.487	79.768
254	0.443	0.670	84.686	78.235
255	0.442	0.718	84.493	77.294
256	0.438	0.597	84.790	80.238
257	0.440	0.669	84.591	77.684
258	0.444	0.560	84.431	81.681
259	0.447	0.587	84.343	80.098
260	0.446	0.666	84.533	78.115
261	0.441	0.591	84.623	79.838
262	0.444	0.698	84.373	77.234
263	0.440	0.646	84.577	79.688
264	0.438	0.624	84.762	79.768
265	0.440	0.582	84.593	80.869
266	0.439	0.768	84.708	74.760
267	0.443	0.602	84.473	80.298
268	0.439	0.656	84.774	78.486
269	0.433	0.674	84.902	77.835
270	0.439	0.784	84.764	75.651
271	0.436	0.941	84.842	71.825
272	0.434	0.655	84.838	78.766
273	0.433	0.662	85.074	78.045
274	0.437	0.730	84.671	76.643
275	0.436	0.609	84.714	80.228
276	0.426	0.730	85.050	77.364
277	0.437	0.612	84.750	80.088
278	0.429	0.594	84.968	79.898
279	0.433	0.621	84.906	79.547
280	0.436	0.907	84.597	72.406
281	0.430	0.595	85.108	80.569
282	0.434	0.596	84.922	79.788
283	0.432	0.790	85.086	74.219
284	0.430	0.781	84.948	75.591
285	0.432	0.754	85.054	77.374
286	0.428	0.684	85.026	77.925
287	0.429	1.073	85.008	68.329
288	0.437	0.732	84.665	76.322
289	0.427	0.705	85.114	76.843
290	0.430	0.575	85.132	81.751
291	0.425	1.028	85.188	70.192
292	0.427	0.798	84.836	74.359
293	0.423	0.652	85.230	78.766
294	0.428	0.709	84.914	77.474
295	0.434	0.617	84.920	80.308
296	0.424	0.801	85.046	75.110
297	0.429	0.666	84.998	78.786
298	0.425	0.569	85.160	81.140
299	0.430	0.654	85.110	78.325
300	0.423	0.600	85.106	80.429
301	0.422	0.629	85.206	79.387
302	0.420	0.814	85.453	74.900
303	0.423	0.637	85.204	79.998
304	0.419	0.572	85.393	81.090
305	0.426	0.681	85.248	77.514
306	0.427	0.897	85.262	71.985
307	0.421	0.676	85.200	78.946
308	0.415	0.590	85.653	80.619
309	0.420	0.809	85.353	74.740
310	0.419	0.779	85.327	75.701
311	0.420	0.657	85.323	78.566
312	0.421	0.647	85.379	78.916
313	0.420	0.678	85.274	78.456
314	0.421	0.592	85.232	80.719
315	0.418	0.580	85.347	79.938
316	0.421	0.875	85.156	72.396
317	0.420	0.569	85.353	81.020
318	0.418	0.867	85.272	74.479
319	0.420	0.545	85.375	81.751
320	0.410	0.716	85.575	77.925
321	0.419	0.717	85.365	77.103
322	0.415	0.559	85.601	81.110
323	0.413	0.609	85.613	79.808
324	0.419	0.618	85.373	79.567
325	0.417	0.698	85.315	76.963
326	0.421	0.602	85.489	80.399
327	0.416	0.525	85.395	82.202
328	0.417	0.667	85.397	78.205
329	0.403	0.723	85.739	77.905
330	0.410	0.583	85.725	81.621
331	0.407	0.797	85.725	74.830
332	0.413	0.657	85.639	79.357
333	0.414	0.920	85.571	73.137
334	0.417	0.597	85.312	80.008
335	0.412	0.759	85.621	76.933
336	0.416	0.597	85.529	80.729
337	0.413	0.639	85.575	78.716
338	0.409	0.665	85.637	79.067
339	0.411	0.525	85.697	82.502
340	0.406	0.600	85.895	80.349
341	0.410	0.590	85.545	80.349
342	0.412	0.549	85.535	80.899
343	0.405	0.601	85.689	80.178
344	0.403	0.596	85.823	80.859
345	0.409	0.569	85.705	81.270
346	0.406	0.531	85.853	82.622
347	0.405	0.668	85.940	78.506
348	0.409	0.640	85.653	79.758
349	0.409	0.570	85.647	80.659
350	0.405	0.782	85.803	75.150
351	0.404	0.699	85.974	78.135
352	0.411	0.552	85.555	81.811
353	0.408	0.626	85.689	79.147
354	0.407	0.537	85.797	82.141
355	0.400	0.644	85.996	79.207
356	0.406	0.647	85.671	78.255
357	0.405	0.702	85.873	77.714
358	0.402	0.570	85.917	81.390
359	0.403	0.574	85.773	81.400
360	0.406	1.057	85.713	70.383
361	0.404	0.895	85.847	73.728
362	0.402	0.648	85.867	78.456
363	0.398	0.653	86.236	78.496
364	0.401	0.576	85.966	81.280
365	0.399	0.514	86.130	83.083
366	0.403	0.575	85.921	80.909
367	0.395	0.578	86.160	81.080
368	0.400	0.668	86.030	79.597
369	0.395	0.680	86.242	78.115
370	0.402	0.780	85.944	76.082
371	0.404	0.536	85.765	82.322
372	0.397	0.584	85.962	80.839
373	0.396	0.645	85.984	80.088
374	0.400	1.030	86.044	71.314
375	0.399	0.600	86.018	80.389
376	0.398	0.669	85.954	79.117
377	0.394	0.717	86.140	77.444
378	0.397	0.650	86.032	79.016
379	0.391	0.648	86.404	79.417
380	0.402	0.755	86.064	76.623
381	0.391	0.603	86.432	80.168
382	0.393	0.721	86.218	77.394
383	0.399	0.606	86.078	79.818
384	0.392	0.586	86.244	80.659
385	0.392	0.558	86.172	81.080
386	0.396	0.649	86.080	78.586
387	0.395	0.572	86.200	81.070
388	0.388	0.613	86.326	80.198
389	0.394	0.568	86.168	81.330
390	0.391	0.593	86.382	80.529
391	0.392	0.566	86.248	81.841
392	0.392	0.611	86.302	80.839
393	0.400	0.576	85.994	80.769
394	0.392	0.592	86.262	80.990
395	0.394	0.659	86.354	79.407
396	0.389	0.564	86.390	81.771
397	0.386	0.589	86.460	80.769
398	0.387	0.662	86.436	78.916
399	0.393	0.513	86.234	82.542
400	0.392	0.715	86.408	76.883
401	0.390	0.522	86.300	82.963
402	0.388	0.551	86.456	81.771
403	0.389	0.681	86.304	79.567
404	0.388	0.725	86.418	77.865
405	0.393	0.630	86.270	79.427
406	0.387	0.619	86.520	79.307
407	0.383	0.569	86.390	80.990
408	0.387	0.756	86.500	75.581
409	0.384	0.547	86.504	81.380
410	0.391	0.692	86.300	77.684
411	0.378	0.533	86.795	82.212
412	0.385	0.572	86.540	80.639
413	0.386	0.566	86.472	81.641
414	0.384	0.615	86.492	79.547
415	0.382	0.781	86.591	75.511
416	0.379	0.520	86.627	82.923
417	0.385	0.576	86.677	80.879
418	0.383	0.528	86.677	82.262
419	0.376	0.565	86.873	81.891
420	0.379	0.678	86.725	78.846
421	0.382	0.538	86.526	82.061
422	0.381	0.661	86.633	79.267
423	0.379	0.672	86.713	78.476
424	0.379	0.566	86.679	81.831
425	0.374	0.616	86.801	79.377
426	0.375	0.555	86.831	81.811
427	0.378	0.697	86.689	77.254
428	0.375	0.620	86.791	79.728
429	0.375	0.546	86.933	81.851
430	0.375	0.552	86.783	81.601
431	0.378	0.585	86.957	79.948
432	0.372	0.528	86.813	81.951
433	0.374	0.617	86.879	80.819
434	0.376	0.566	86.715	82.181
435	0.377	0.614	86.939	80.288
436	0.382	0.765	86.597	75.461
437	0.374	0.572	86.827	81.010
438	0.374	0.511	86.815	82.582
439	0.373	0.547	86.967	81.761
440	0.370	0.620	87.089	80.028
441	0.375	0.543	86.779	81.961
442	0.375	0.623	86.745	80.118
443	0.372	0.734	86.899	77.244
444	0.372	0.737	86.953	76.272
445	0.374	0.603	86.799	80.218
446	0.375	0.559	86.875	81.721
447	0.367	0.550	87.133	82.272
448	0.380	0.756	86.745	75.962
449	0.374	0.582	86.843	80.669
450	0.370	0.694	86.967	78.105
451	0.368	0.938	87.135	72.857
452	0.366	0.533	87.173	82.452
453	0.370	0.702	86.919	77.614
454	0.372	0.512	87.115	83.283
455	0.369	0.561	87.067	81.490
456	0.370	0.563	87.157	81.300
457	0.368	0.561	86.863	81.520
458	0.366	0.648	87.262	79.627
459	0.369	0.576	87.029	80.859
460	0.365	0.579	87.188	80.679
461	0.368	1.303	87.087	65.755
462	0.360	0.636	87.342	78.886
463	0.367	0.711	87.059	77.194
464	0.365	0.930	87.222	73.197
465	0.369	0.667	87.075	79.497
466	0.366	0.671	87.157	78.576
467	0.370	0.574	87.031	81.641
468	0.364	0.581	87.177	80.960
469	0.364	0.711	87.149	77.063
470	0.373	0.610	86.885	79.998
471	0.363	0.538	87.173	81.651
472	0.360	0.640	87.412	80.068
473	0.358	0.530	87.344	82.402
474	0.364	0.668	87.186	79.087
475	0.365	0.578	87.200	80.980
476	0.361	0.573	87.272	81.390
477	0.361	0.616	87.462	79.898
478	0.359	0.592	87.476	81.040
479	0.363	0.648	87.290	79.587
480	0.356	0.527	87.536	82.021
481	0.362	0.586	87.346	80.399
482	0.364	0.609	87.210	80.228
483	0.359	0.556	87.386	81.470
484	0.359	0.603	87.316	80.349
485	0.354	0.649	87.594	80.298
486	0.357	0.628	87.516	80.659
487	0.356	0.650	87.496	79.447
488	0.364	0.485	87.306	83.413
489	0.361	0.557	87.354	81.821
490	0.358	0.529	87.518	82.722
491	0.359	0.555	87.424	81.631
492	0.359	0.621	87.306	79.798
493	0.363	0.533	87.179	82.282
494	0.356	0.588	87.548	80.929
495	0.357	0.669	87.300	78.896
496	0.358	0.571	87.432	80.960
497	0.357	0.572	87.484	81.641
498	0.357	0.540	87.560	82.041
499	0.353	0.543	87.546	82.592
500	0.355	0.559	87.488	82.382
501	0.357	0.796	87.556	75.641
502	0.356	0.624	87.400	79.908
503	0.358	0.710	87.460	77.945
504	0.356	0.600	87.510	80.719
505	0.354	0.675	87.424	79.267
506	0.353	0.556	87.508	82.392
507	0.355	0.470	87.532	84.726
508	0.347	0.573	87.772	81.040
509	0.357	0.523	87.420	82.712
510	0.352	0.643	87.448	80.248
511	0.356	0.534	87.464	81.821
512	0.353	0.654	87.510	78.506
513	0.351	0.562	87.668	82.202
514	0.353	0.570	87.520	81.791
515	0.349	0.513	87.889	82.802
516	0.347	0.598	87.811	80.889
517	0.349	0.624	87.722	80.489
518	0.347	0.548	87.841	82.202
519	0.351	0.481	87.548	84.075
520	0.346	0.580	87.758	81.921
521	0.350	0.547	87.694	81.691
522	0.350	0.624	87.670	79.778
523	0.349	0.515	87.839	83.083
524	0.345	0.623	87.891	80.339
525	0.352	0.556	87.626	81.210
526	0.350	0.514	87.784	82.792
527	0.346	0.596	87.694	80.238
528	0.355	0.547	87.372	82.262
529	0.343	0.527	87.873	82.292
530	0.349	0.769	87.921	76.633
531	0.344	0.660	87.931	79.177
532	0.342	0.594	87.995	80.379
533	0.349	0.556	87.740	81.811
534	0.346	0.604	87.786	79.918
535	0.342	0.549	87.871	81.460
536	0.341	0.482	87.999	83.904
537	0.354	0.550	87.510	81.601
538	0.343	0.520	87.983	82.863
539	0.346	0.556	87.770	81.881
540	0.345	0.580	87.903	80.809
541	0.343	0.732	87.843	76.502
542	0.347	0.627	87.690	80.308
543	0.348	0.564	87.764	81.260
544	0.344	0.582	87.829	82.151
545	0.346	0.583	87.823	80.619
546	0.341	0.617	87.871	79.537
547	0.344	0.550	87.821	82.452
548	0.347	0.659	87.730	77.925
549	0.343	0.516	87.991	82.362
550	0.340	0.572	88.139	81.951
551	0.344	0.655	87.915	77.774
552	0.343	0.520	87.855	83.704
553	0.343	0.534	87.997	82.442
554	0.342	0.705	87.991	77.093
555	0.334	0.495	88.227	84.335
556	0.341	0.593	88.155	80.719
557	0.342	0.552	88.027	81.450
558	0.343	0.842	87.825	73.548
559	0.340	0.523	88.031	82.202
560	0.335	0.553	88.281	82.792
561	0.338	0.496	88.103	83.904
562	0.339	0.595	87.913	80.128
563	0.340	0.564	87.863	80.899
564	0.340	0.509	88.031	82.722
565	0.336	0.562	88.167	81.831
566	0.331	0.524	88.301	83.253
567	0.336	0.554	88.147	81.851
568	0.339	0.542	88.081	82.262
569	0.335	0.520	88.085	83.594
570	0.334	0.561	88.341	81.671
571	0.332	0.504	88.393	83.173
572	0.335	0.534	88.225	82.772
573	0.337	0.542	88.153	82.101
574	0.338	0.522	88.149	82.482
575	0.339	0.519	88.043	82.692
576	0.335	0.520	88.109	83.654
577	0.334	0.561	88.225	82.262
578	0.335	0.535	88.181	82.642
579	0.332	0.502	88.343	83.754
580	0.331	0.529	88.405	82.712
581	0.333	0.516	88.309	83.133
582	0.331	0.663	88.353	80.038
583	0.338	0.478	88.045	83.934
584	0.327	0.576	88.365	80.589
585	0.333	0.482	88.261	84.625
586	0.328	0.525	88.335	83.353
587	0.323	0.545	88.590	83.153
588	0.327	0.552	88.462	83.103
589	0.331	0.561	88.177	82.632
590	0.331	0.484	88.409	84.165
591	0.328	0.554	88.405	83.363
592	0.327	0.540	88.558	82.772
593	0.329	0.528	88.371	83.053
594	0.331	0.490	88.225	84.075
595	0.322	0.522	88.680	83.113
596	0.326	0.465	88.524	84.425
597	0.328	0.534	88.309	82.843
598	0.324	0.523	88.534	83.003
599	0.324	0.562	88.716	81.861
600	0.325	0.557	88.564	81.270
601	0.326	0.579	88.564	82.422
602	0.322	0.535	88.632	82.863
603	0.327	0.506	88.582	83.634
604	0.324	0.627	88.564	82.171
605	0.318	0.687	88.770	79.517
606	0.322	0.502	88.512	84.285
607	0.322	0.529	88.429	83.474
608	0.314	0.505	89.018	83.323
609	0.318	0.557	88.810	83.634
610	0.318	0.552	88.732	82.853
611	0.320	0.543	88.826	83.173
612	0.319	0.487	88.606	84.896
613	0.320	0.513	88.608	83.253
614	0.318	0.499	88.948	83.924
615	0.321	0.560	88.630	82.041
616	0.318	0.561	88.666	82.983
617	0.320	0.561	88.708	82.272
618	0.315	0.518	88.736	83.674
619	0.317	0.551	88.870	82.272
620	0.314	0.528	88.952	83.554
621	0.318	0.506	88.794	83.824
622	0.322	0.525	88.582	82.983
623	0.313	0.491	88.980	84.365
624	0.317	0.530	88.870	83.093
625	0.314	0.479	88.984	84.405
626	0.314	0.540	88.838	83.554
627	0.316	0.508	88.912	83.333
628	0.317	0.477	88.780	84.004
629	0.317	0.515	88.742	83.584
630	0.314	0.541	88.990	82.171
631	0.313	0.506	88.934	83.934
632	0.315	0.495	88.922	84.085
633	0.310	0.459	88.962	85.186
634	0.318	0.501	88.754	83.393
635	0.312	0.558	88.960	82.823
636	0.316	0.495	88.848	83.784
637	0.311	0.577	88.946	82.572
638	0.314	0.515	88.974	84.145
639	0.309	0.487	89.075	84.726
640	0.310	0.540	89.028	83.694
641	0.311	0.466	88.990	84.916
642	0.315	0.529	88.904	83.804
643	0.305	0.542	89.129	83.143
644	0.304	0.536	89.355	83.343
645	0.311	0.517	89.054	83.574
646	0.311	0.473	89.127	84.976
647	0.312	0.549	89.000	82.752
648	0.308	0.466	89.161	84.716
649	0.308	0.505	89.113	83.544
650	0.301	0.469	89.315	84.375
651	0.306	0.538	89.121	83.464
652	0.308	0.541	89.145	82.672
653	0.305	0.481	89.127	84.265
654	0.306	0.526	89.297	84.014
655	0.305	0.471	89.093	85.206
656	0.307	0.482	89.131	84.385
657	0.307	0.605	89.313	81.420
658	0.306	0.516	89.087	82.732
659	0.305	0.500	89.205	84.315
660	0.306	0.549	89.054	82.903
661	0.302	0.534	89.347	83.123
662	0.303	0.514	89.319	83.223
663	0.306	0.516	89.155	83.584
664	0.306	0.572	89.209	81.871
665	0.307	0.588	89.205	82.762
666	0.307	0.587	89.179	82.202
667	0.300	0.452	89.417	85.096
668	0.299	0.489	89.519	84.535
669	0.307	0.513	89.101	83.794
670	0.304	0.571	89.317	83.273
671	0.305	0.579	89.211	83.043
672	0.301	0.490	89.253	84.044
673	0.300	0.543	89.399	83.894
674	0.301	0.476	89.375	85.076
675	0.300	0.477	89.365	84.786
676	0.299	0.532	89.339	83.133
677	0.301	0.492	89.501	84.515
678	0.301	0.486	89.409	84.786
679	0.307	0.502	89.185	83.964
680	0.300	0.497	89.377	83.544
681	0.303	0.518	89.269	83.904
682	0.297	0.572	89.427	82.863
683	0.295	0.494	89.525	85.006
684	0.297	0.518	89.535	83.584
685	0.299	0.454	89.443	85.006
686	0.295	0.493	89.720	84.245
687	0.292	0.490	89.710	84.635
688	0.299	0.537	89.499	82.582
689	0.296	0.477	89.501	84.886
690	0.293	0.479	89.625	84.675
691	0.291	0.527	89.718	84.215
692	0.295	0.499	89.555	84.004
693	0.298	0.543	89.407	83.524
694	0.297	0.459	89.381	85.106
695	0.287	0.510	89.716	84.315
696	0.298	0.520	89.529	83.243
697	0.293	0.479	89.577	85.286
698	0.290	0.484	89.736	84.675
699	0.291	0.471	89.776	84.265
700	0.294	0.512	89.465	83.794
701	0.290	0.521	89.712	84.515
702	0.291	0.525	89.712	83.664
703	0.294	0.481	89.603	84.585
704	0.293	0.485	89.651	84.716
705	0.291	0.618	89.724	82.332
706	0.294	0.501	89.720	84.225
707	0.291	0.544	89.720	83.213
708	0.291	0.458	89.625	85.717
709	0.287	0.526	89.718	83.504
710	0.290	0.492	89.838	84.465
711	0.285	0.479	90.062	84.786
712	0.287	0.564	89.954	83.293
713	0.288	0.473	89.798	85.347
714	0.286	0.494	89.916	84.896
715	0.285	0.512	89.916	84.014
716	0.288	0.520	89.748	83.564
717	0.282	0.474	90.070	85.547
718	0.284	0.460	89.914	85.587
719	0.285	0.507	89.900	84.215
720	0.285	0.474	89.848	85.226
721	0.283	0.480	89.988	84.756
722	0.285	0.467	89.914	85.387
723	0.282	0.504	89.990	84.986
724	0.283	0.472	89.894	85.226
725	0.283	0.456	90.130	85.407
726	0.278	0.497	90.210	84.515
727	0.284	0.491	89.932	84.716
728	0.280	0.463	90.104	85.387
729	0.285	0.462	89.874	85.397
730	0.285	0.504	89.984	83.924
731	0.284	0.484	90.064	84.766
732	0.282	0.512	90.114	84.746
733	0.282	0.454	89.922	85.407
734	0.278	0.520	90.321	84.395
735	0.279	0.501	90.138	83.954
736	0.282	0.471	90.050	85.066
737	0.281	0.477	90.006	84.886
738	0.280	0.495	90.100	84.575
739	0.278	0.456	90.100	85.717
740	0.279	0.486	89.978	84.505
741	0.275	0.475	90.216	84.555
742	0.285	0.514	89.898	83.524
743	0.273	0.487	90.413	84.415
744	0.277	0.463	90.128	85.617
745	0.277	0.521	90.106	84.155
746	0.274	0.509	90.302	84.996
747	0.279	0.465	90.335	85.276
748	0.276	0.477	90.286	85.156
749	0.274	0.523	90.218	84.034
750	0.275	0.477	90.094	84.886
751	0.272	0.477	90.270	84.966
752	0.277	0.571	90.260	83.163
753	0.276	0.492	90.218	85.066
754	0.275	0.480	90.288	85.066
755	0.276	0.461	90.298	85.567
756	0.276	0.494	90.186	84.686
