Namespace(arch='resnet20_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, Use_tSNE=True, save_dir='saveModel-001', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
88	0.525	0.638	81.685	78.285
89	0.527	0.704	81.621	75.721
90	0.525	0.727	81.699	76.042
91	0.531	0.672	81.699	78.145
92	0.530	0.751	81.681	75.331
93	0.529	0.721	81.587	76.132
94	0.522	0.604	81.548	78.756
95	0.521	0.731	81.929	75.851
96	0.522	0.768	81.739	74.409
97	0.527	0.696	81.450	76.162
98	0.525	0.710	81.809	75.571
99	0.521	0.640	81.949	78.125
100	0.515	0.799	82.043	74.910
101	0.513	0.721	82.071	76.252
102	0.512	0.640	82.244	78.626
103	0.514	0.667	81.905	77.534
104	0.516	0.668	82.099	77.244
105	0.514	0.675	82.075	77.484
106	0.511	0.621	82.302	79.006
107	0.510	0.655	82.216	78.065
108	0.507	0.631	82.444	78.646
109	0.508	0.742	82.194	74.549
110	0.509	0.653	82.348	78.245
111	0.510	0.650	82.198	78.065
112	0.517	0.852	82.141	70.573
113	0.517	0.693	82.041	76.623
114	0.513	0.629	82.033	78.385
115	0.503	0.860	82.384	73.137
116	0.513	0.677	82.196	77.003
117	0.505	0.679	82.582	77.264
118	0.506	0.956	82.534	69.732
119	0.506	0.641	82.350	78.145
120	0.501	0.696	82.386	76.522
121	0.505	0.860	82.378	71.935
122	0.509	0.624	82.198	79.637
123	0.507	0.738	82.210	75.441
124	0.501	0.856	82.596	71.605
125	0.500	0.737	82.688	75.711
126	0.497	0.993	82.596	69.872
127	0.501	0.627	82.544	78.966
128	0.505	0.809	82.538	74.219
129	0.497	0.930	82.792	71.765
130	0.494	0.682	82.867	77.083
131	0.501	0.612	82.488	79.778
132	0.495	0.671	82.913	77.804
133	0.500	0.757	82.716	75.331
134	0.496	0.667	82.654	76.793
135	0.496	0.635	82.784	78.265
136	0.494	0.611	82.742	79.287
137	0.498	0.625	82.510	79.427
138	0.495	0.696	82.819	76.462
139	0.495	0.695	82.620	76.583
140	0.494	0.652	82.706	78.936
141	0.497	0.629	82.594	78.916
142	0.495	0.987	82.857	69.681
143	0.491	0.602	82.953	79.517
144	0.496	0.615	82.776	79.337
145	0.491	0.671	82.867	77.744
146	0.486	0.679	83.193	77.945
147	0.493	0.824	82.744	72.796
148	0.496	0.651	82.756	78.075
149	0.490	0.621	82.841	78.906
150	0.490	0.699	82.889	75.521
151	0.490	0.760	82.821	74.489
152	0.492	0.823	82.792	72.556
153	0.485	0.708	83.015	76.673
154	0.490	0.674	83.035	77.564
155	0.485	0.812	83.037	73.618
156	0.479	0.757	83.285	76.252
157	0.492	0.680	82.750	77.744
158	0.488	0.619	82.993	79.507
159	0.482	0.556	83.025	80.699
160	0.487	0.769	83.005	75.160
161	0.486	0.574	83.111	80.829
162	0.482	0.740	83.355	75.611
163	0.482	0.661	83.201	77.744
164	0.480	0.801	83.155	73.247
165	0.488	0.801	82.841	74.629
166	0.482	0.632	83.241	78.946
167	0.485	0.656	83.179	78.245
168	0.482	0.648	83.179	78.095
169	0.480	0.805	83.181	74.649
170	0.478	0.568	83.281	80.609
171	0.482	0.586	83.145	79.397
172	0.475	0.955	83.582	68.780
173	0.484	0.656	83.053	78.385
174	0.476	0.670	83.442	77.734
175	0.481	0.792	83.207	74.479
176	0.477	0.603	83.508	79.607
177	0.474	0.620	83.496	79.377
178	0.485	0.643	83.273	78.325
179	0.478	0.625	83.313	78.646
180	0.469	0.713	83.650	77.053
181	0.470	0.624	83.582	78.315
182	0.483	0.701	83.059	77.123
183	0.478	0.762	83.323	74.810
184	0.471	0.762	83.620	75.982
185	0.473	0.584	83.448	79.617
186	0.473	0.598	83.345	79.317
187	0.470	0.597	83.720	80.419
188	0.472	0.630	83.542	78.826
189	0.472	0.582	83.514	80.649
190	0.472	0.700	83.506	76.943
191	0.476	0.702	83.417	77.284
192	0.478	0.897	83.446	72.536
193	0.476	0.669	83.506	77.664
194	0.468	0.588	83.576	80.429
195	0.471	0.585	83.423	79.928
196	0.466	0.664	83.786	77.434
197	0.471	0.585	83.454	80.288
198	0.459	0.553	83.988	80.449
199	0.471	0.749	83.638	75.481
200	0.469	0.565	83.714	80.679
201	0.468	0.624	83.698	79.016
202	0.473	1.059	83.508	67.258
203	0.462	0.615	83.794	78.926
204	0.466	0.562	83.932	80.809
205	0.464	0.646	83.654	78.796
206	0.460	0.685	84.087	77.504
207	0.462	0.566	83.884	80.489
208	0.464	0.604	83.780	79.267
209	0.462	0.613	83.774	79.067
210	0.464	0.646	83.948	78.305
211	0.460	0.700	83.956	76.833
212	0.465	0.684	83.820	77.194
213	0.455	0.693	84.327	77.464
214	0.462	0.594	84.018	79.928
215	0.462	0.779	83.952	74.690
216	0.460	0.643	83.856	78.486
217	0.463	0.615	83.890	79.527
218	0.456	0.709	84.054	77.053
219	0.454	0.917	84.173	71.845
220	0.458	0.665	84.147	77.554
221	0.463	0.598	83.778	79.377
222	0.464	0.704	83.810	76.052
223	0.456	0.639	84.263	78.716
224	0.466	0.575	83.618	80.489
225	0.457	0.587	84.143	80.689
226	0.458	0.910	84.069	70.743
227	0.454	0.642	84.171	78.546
228	0.459	0.643	83.982	78.385
229	0.459	0.587	83.996	80.218
230	0.456	0.693	84.177	76.623
231	0.463	0.733	83.984	76.142
232	0.455	0.545	84.169	81.430
233	0.456	0.690	84.089	76.663
234	0.457	0.689	84.165	77.173
235	0.451	0.643	84.189	78.536
236	0.454	0.534	83.888	81.781
237	0.453	0.597	84.199	80.098
238	0.463	0.705	83.696	76.502
239	0.454	0.645	84.083	78.806
240	0.448	0.583	84.275	80.369
241	0.455	0.679	84.187	76.542
242	0.456	0.588	83.940	79.918
243	0.443	0.581	84.463	81.060
244	0.459	0.691	83.930	76.963
245	0.455	0.584	84.113	80.549
246	0.444	0.620	84.433	79.647
247	0.452	0.626	84.091	78.025
248	0.449	0.746	84.389	74.489
249	0.449	0.651	84.381	78.676
250	0.446	0.585	84.435	80.539
251	0.447	0.554	84.573	80.719
252	0.443	0.609	84.409	79.527
253	0.447	0.759	84.361	74.740
254	0.444	0.690	84.359	77.784
255	0.452	0.598	84.117	79.988
256	0.446	0.586	84.297	79.918
257	0.442	0.584	84.657	80.178
258	0.446	0.709	84.391	77.194
259	0.450	0.625	84.309	79.577
260	0.445	0.605	84.187	80.068
261	0.441	0.736	84.623	77.173
262	0.443	0.696	84.601	77.073
263	0.449	0.615	84.199	79.407
264	0.439	0.587	84.653	79.477
265	0.442	0.747	84.549	76.943
266	0.444	0.674	84.441	78.275
267	0.446	0.554	84.379	81.571
268	0.436	0.607	84.778	80.298
269	0.441	0.545	84.683	81.621
270	0.444	0.657	84.537	78.165
271	0.448	0.649	84.467	78.806
272	0.438	0.732	84.734	77.394
273	0.440	0.582	84.778	80.339
274	0.439	0.601	84.663	79.407
275	0.441	0.592	84.435	80.459
276	0.437	0.588	84.722	79.968
277	0.435	0.687	84.782	77.204
278	0.444	0.560	84.467	81.340
279	0.434	0.820	84.814	73.668
280	0.437	0.532	84.814	82.202
281	0.430	0.526	85.024	81.691
282	0.435	0.537	84.683	81.500
283	0.433	0.722	84.766	75.911
284	0.432	0.802	84.902	74.359
285	0.434	0.707	84.870	78.265
286	0.431	0.586	84.880	80.929
287	0.431	0.719	84.880	77.334
288	0.429	0.675	85.052	77.234
289	0.435	0.638	84.740	79.337
290	0.431	0.646	84.876	78.185
291	0.431	0.649	84.938	78.255
292	0.437	0.606	84.784	78.996
293	0.431	0.928	84.950	72.746
294	0.430	0.704	84.962	76.793
295	0.428	0.631	84.996	78.155
296	0.425	0.585	85.176	80.960
297	0.423	0.642	85.238	77.344
298	0.433	0.585	84.748	79.647
299	0.427	0.576	84.996	80.960
300	0.431	0.593	84.936	79.788
301	0.428	0.604	84.920	80.098
302	0.430	0.570	85.030	81.350
303	0.427	0.616	84.948	79.868
304	0.428	0.573	84.980	80.729
305	0.424	0.723	85.266	77.354
306	0.422	0.661	85.144	77.714
307	0.423	0.734	85.126	76.833
308	0.426	0.605	85.252	79.798
309	0.432	0.725	84.776	76.212
310	0.422	0.663	85.048	78.936
311	0.425	0.676	85.182	77.935
312	0.422	0.567	85.160	80.689
313	0.424	0.568	85.182	80.268
314	0.420	0.624	85.248	78.796
315	0.418	0.826	85.379	72.576
316	0.415	0.571	85.312	80.689
317	0.425	0.530	85.100	81.911
318	0.422	0.583	85.220	80.439
319	0.421	0.700	85.405	77.674
320	0.425	0.573	85.124	80.559
321	0.416	0.543	85.451	81.861
322	0.420	0.682	85.222	78.185
323	0.420	0.647	85.473	77.644
324	0.417	0.627	85.387	79.637
325	0.419	0.670	85.312	77.955
326	0.414	0.557	85.563	81.330
327	0.412	0.666	85.623	78.375
328	0.418	0.577	85.415	80.940
329	0.410	0.709	85.513	77.244
330	0.414	0.582	85.539	80.709
331	0.417	0.559	85.335	81.360
332	0.406	0.595	85.687	80.459
333	0.417	0.588	85.367	80.599
334	0.412	0.616	85.717	80.228
335	0.408	0.549	85.713	80.469
336	0.413	0.530	85.645	82.222
337	0.419	0.590	85.457	80.469
338	0.409	0.547	85.735	80.569
339	0.411	0.739	85.533	76.022
340	0.410	0.594	85.643	80.399
341	0.410	0.589	85.715	80.929
342	0.412	0.621	85.639	79.688
343	0.411	0.601	85.803	80.449
344	0.413	0.561	85.665	81.440
345	0.405	0.604	85.643	80.058
346	0.410	0.562	85.619	82.121
347	0.403	0.556	85.915	80.639
348	0.405	0.713	85.735	77.254
349	0.406	0.579	85.855	80.369
350	0.407	0.590	85.807	79.698
351	0.409	0.569	85.807	81.260
352	0.403	0.548	86.016	81.831
353	0.408	0.603	85.759	80.499
354	0.405	0.553	85.813	81.811
355	0.406	0.647	85.793	79.617
356	0.405	0.663	85.817	78.015
357	0.406	0.713	85.829	77.674
358	0.406	0.573	85.803	81.440
359	0.401	0.551	85.905	81.310
360	0.409	0.715	85.517	77.204
361	0.405	0.520	85.573	82.903
362	0.405	0.698	85.815	78.436
363	0.404	0.546	85.815	81.961
364	0.402	0.555	85.982	81.641
365	0.401	0.555	85.952	81.210
366	0.404	0.754	85.895	75.771
367	0.400	0.553	85.875	81.751
368	0.405	0.512	86.014	82.843
369	0.402	0.510	85.895	82.712
370	0.405	0.650	85.733	78.095
371	0.408	0.574	85.701	80.899
372	0.397	0.485	85.815	83.353
373	0.401	0.609	86.020	79.778
374	0.396	0.527	86.172	82.121
375	0.399	0.584	86.098	80.449
376	0.407	0.504	85.639	82.973
377	0.399	0.710	86.308	77.684
378	0.402	0.496	85.972	83.133
379	0.396	0.689	86.138	77.634
380	0.400	0.536	85.968	81.711
381	0.393	0.576	86.198	80.940
382	0.396	0.581	86.204	80.118
383	0.391	0.583	86.154	80.188
384	0.393	0.606	86.206	79.888
385	0.396	0.540	86.200	81.370
386	0.396	0.574	86.060	80.819
387	0.391	0.544	86.264	81.831
388	0.394	0.713	86.182	76.913
389	0.396	0.590	86.218	80.278
390	0.394	0.738	86.132	77.113
391	0.389	0.508	86.434	83.343
392	0.391	0.552	86.204	81.470
393	0.392	0.507	86.364	82.973
394	0.394	0.639	86.208	78.926
395	0.390	0.611	86.340	80.048
396	0.390	0.577	86.270	80.789
397	0.389	0.563	86.242	81.330
398	0.392	0.633	86.208	78.716
399	0.393	0.518	86.350	82.712
400	0.391	0.530	86.274	81.951
401	0.388	0.492	86.484	83.474
402	0.391	0.640	86.352	79.067
403	0.389	0.587	86.204	81.000
404	0.386	0.609	86.354	79.968
405	0.384	0.571	86.536	81.070
406	0.389	0.622	86.256	80.118
407	0.390	0.611	86.334	80.118
408	0.385	1.125	86.462	66.316
409	0.381	0.567	86.675	81.761
410	0.384	0.611	86.657	79.798
411	0.385	0.571	86.466	81.150
412	0.386	0.506	86.454	83.383
413	0.390	0.620	86.240	79.497
414	0.388	0.636	86.510	79.908
415	0.384	0.715	86.653	76.653
416	0.387	0.594	86.400	81.170
417	0.389	0.499	86.250	83.033
418	0.385	0.659	86.444	79.107
419	0.384	0.690	86.552	78.375
420	0.383	0.592	86.520	80.940
421	0.384	0.505	86.478	83.383
422	0.386	0.539	86.561	81.781
423	0.383	0.642	86.436	79.928
424	0.385	0.631	86.500	80.459
425	0.378	0.573	86.681	80.669
426	0.390	0.550	86.298	82.111
427	0.387	0.537	86.366	82.973
428	0.381	0.729	86.693	77.624
429	0.385	0.602	86.372	80.499
430	0.379	0.567	86.855	81.621
431	0.382	0.678	86.520	78.355
432	0.382	0.704	86.675	75.641
433	0.384	0.561	86.464	81.450
434	0.375	0.571	86.777	81.320
435	0.375	0.536	86.817	82.692
436	0.381	0.595	86.514	80.288
437	0.374	0.573	86.887	81.330
438	0.376	0.615	86.789	79.818
439	0.383	0.506	86.440	83.363
440	0.375	0.516	86.955	82.923
441	0.378	0.534	86.783	82.552
442	0.377	0.578	86.753	80.909
443	0.372	0.520	86.863	82.782
444	0.379	0.702	86.735	76.613
445	0.377	0.554	86.943	81.490
446	0.374	0.577	86.803	80.990
447	0.371	0.526	86.891	82.342
448	0.372	0.653	86.853	78.886
449	0.372	0.477	86.961	83.654
450	0.369	0.714	86.987	77.424
451	0.367	0.785	86.943	75.411
452	0.372	0.600	86.997	80.028
453	0.371	0.504	86.833	83.163
454	0.370	0.610	87.075	80.188
455	0.366	0.581	87.087	80.909
456	0.372	0.525	86.831	82.562
457	0.374	0.529	86.895	82.552
458	0.372	0.585	87.073	80.369
459	0.372	0.543	86.949	81.981
460	0.370	0.525	86.999	82.612
461	0.370	0.592	87.127	80.549
462	0.371	0.590	87.065	81.170
463	0.375	0.609	86.713	80.599
464	0.373	0.626	86.697	79.407
465	0.368	0.540	86.943	82.572
466	0.367	0.616	87.051	79.547
467	0.368	0.562	87.065	81.761
468	0.367	0.613	87.075	80.118
469	0.369	0.570	87.089	80.769
470	0.367	0.750	87.081	75.871
471	0.371	0.518	86.867	83.163
472	0.370	0.517	87.007	82.923
473	0.366	0.738	87.127	76.633
474	0.365	0.614	87.133	79.878
475	0.364	0.552	87.260	81.400
476	0.367	0.735	87.049	76.362
477	0.369	0.547	87.041	82.171
478	0.366	0.497	87.190	82.913
479	0.372	0.593	86.769	80.579
480	0.363	0.480	87.426	83.854
481	0.367	0.496	87.001	83.624
482	0.367	0.555	87.105	81.691
483	0.360	0.539	87.362	82.232
484	0.357	0.551	87.402	81.440
485	0.365	0.518	87.069	82.923
486	0.364	0.535	87.300	81.961
487	0.361	0.537	87.278	82.081
488	0.361	0.540	87.250	81.741
489	0.371	0.669	86.953	79.547
490	0.364	0.504	87.206	82.582
491	0.361	0.560	87.123	81.060
492	0.362	0.483	87.340	83.494
493	0.367	0.580	87.055	81.150
494	0.359	0.582	87.492	80.669
495	0.363	0.561	87.264	81.661
496	0.359	0.656	87.356	79.918
497	0.358	0.561	87.336	81.841
498	0.356	0.595	87.478	80.739
499	0.361	0.482	87.202	83.704
500	0.360	0.592	87.127	80.469
501	0.358	0.499	87.456	82.983
502	0.358	0.558	87.410	82.181
503	0.357	0.478	87.462	83.894
504	0.359	0.549	87.308	81.841
505	0.356	0.513	87.364	82.532
506	0.360	0.573	87.328	81.300
507	0.358	0.510	87.542	83.033
508	0.360	0.534	87.364	81.591
509	0.357	0.538	87.446	82.322
510	0.357	0.535	87.370	82.542
511	0.358	0.572	87.280	80.559
512	0.357	0.515	87.430	82.772
513	0.359	0.469	87.346	84.145
514	0.353	0.498	87.510	82.802
515	0.354	0.515	87.584	82.622
516	0.361	0.543	87.226	82.171
517	0.353	0.636	87.418	80.028
518	0.360	0.543	87.202	82.071
519	0.354	0.623	87.442	79.387
520	0.358	0.533	87.392	82.592
521	0.349	0.543	87.654	82.101
522	0.356	0.526	87.574	82.612
523	0.358	0.536	87.474	82.181
524	0.356	0.651	87.512	78.946
525	0.351	0.513	87.640	82.622
526	0.352	0.553	87.762	81.731
527	0.357	0.594	87.518	80.919
528	0.355	0.539	87.414	81.951
529	0.351	0.488	87.766	83.574
530	0.356	0.589	87.342	80.439
531	0.348	0.545	87.734	81.500
532	0.348	0.533	87.804	81.871
533	0.348	0.537	87.873	82.292
534	0.350	0.680	87.478	78.606
535	0.355	0.516	87.614	82.652
536	0.352	0.554	87.518	81.741
537	0.351	0.513	87.716	82.833
538	0.355	0.478	87.532	83.423
539	0.356	0.499	87.426	82.812
540	0.348	0.516	87.600	82.372
541	0.353	0.526	87.466	82.322
542	0.351	0.513	87.684	82.993
543	0.347	0.511	87.851	82.592
544	0.348	0.525	87.768	82.011
545	0.350	0.485	87.528	83.584
546	0.350	0.581	87.630	79.738
547	0.354	0.503	87.672	83.283
548	0.340	0.588	87.987	79.888
549	0.354	0.589	87.624	80.419
550	0.344	0.576	87.808	81.350
551	0.353	0.525	87.410	82.071
552	0.349	0.596	87.776	80.549
553	0.342	0.476	87.867	84.235
554	0.343	0.649	88.073	78.355
555	0.353	0.514	87.582	82.802
556	0.341	0.503	87.863	83.233
557	0.345	0.641	87.728	78.996
558	0.348	0.502	87.819	83.143
559	0.345	0.524	87.905	83.143
560	0.341	0.529	88.049	82.412
561	0.337	0.505	88.111	82.923
562	0.340	0.550	88.043	81.611
563	0.343	0.526	87.885	82.883
564	0.342	0.541	87.857	82.272
565	0.344	0.607	87.792	80.359
566	0.347	0.526	87.768	82.422
567	0.342	0.490	87.985	83.293
568	0.340	0.599	87.963	79.928
569	0.343	0.545	87.857	82.141
570	0.344	0.485	87.853	83.624
571	0.345	0.516	87.700	82.362
572	0.340	0.576	88.021	80.929
573	0.339	0.563	87.987	80.970
574	0.344	0.514	88.023	82.913
575	0.344	0.544	87.917	81.420
576	0.342	0.509	88.015	83.153
577	0.336	0.547	88.031	81.861
578	0.337	0.537	88.171	82.051
579	0.336	0.527	88.337	81.881
580	0.339	0.494	88.103	83.003
581	0.339	0.530	88.173	82.963
582	0.336	0.504	88.175	83.293
583	0.336	0.479	88.155	84.295
584	0.335	0.563	88.209	81.741
585	0.334	0.534	88.221	82.582
586	0.335	0.531	88.201	82.722
587	0.336	0.493	88.233	83.333
588	0.335	0.521	88.303	83.083
589	0.329	0.460	88.411	84.896
590	0.335	0.537	88.161	82.111
591	0.332	0.647	88.207	78.766
592	0.329	0.458	88.235	84.595
593	0.331	0.611	88.193	80.319
594	0.330	0.552	88.395	81.160
595	0.336	0.465	88.109	84.756
596	0.336	0.474	88.187	84.615
597	0.334	0.514	88.207	83.163
598	0.331	0.568	88.279	81.260
599	0.329	0.528	88.500	82.682
600	0.328	0.548	88.427	82.382
601	0.334	0.472	88.207	83.714
602	0.330	0.538	88.307	82.572
603	0.330	0.508	88.391	83.273
604	0.329	0.645	88.371	79.427
605	0.331	0.576	88.333	81.450
606	0.326	0.538	88.500	82.722
607	0.332	0.645	88.305	79.647
608	0.325	0.484	88.570	84.065
609	0.329	0.527	88.325	82.442
610	0.332	0.505	88.171	82.853
611	0.323	0.688	88.574	78.836
612	0.323	0.474	88.632	83.914
613	0.325	0.446	88.646	85.056
614	0.327	0.534	88.532	82.322
615	0.330	0.533	88.365	82.562
616	0.323	0.594	88.538	81.751
617	0.324	0.507	88.405	83.113
618	0.324	0.592	88.550	81.320
619	0.325	0.478	88.482	84.665
620	0.322	0.452	88.674	84.916
621	0.323	0.537	88.498	83.033
622	0.324	0.452	88.516	84.766
623	0.324	0.495	88.490	83.684
624	0.320	0.554	88.650	81.901
625	0.327	0.465	88.399	84.235
626	0.325	0.745	88.548	76.382
627	0.326	0.508	88.702	83.924
628	0.323	0.516	88.758	82.802
629	0.322	0.574	88.682	81.230
630	0.323	0.565	88.578	81.360
631	0.324	0.492	88.377	83.754
632	0.324	0.563	88.544	81.801
633	0.321	0.463	88.644	84.716
634	0.321	0.539	88.708	82.021
635	0.323	0.604	88.510	80.609
636	0.316	0.584	88.738	80.569
637	0.321	0.525	88.690	83.423
638	0.321	0.512	88.678	83.283
639	0.318	0.481	88.752	84.155
640	0.321	0.459	88.650	84.756
641	0.319	0.558	88.870	81.981
642	0.314	0.460	88.988	84.916
643	0.316	0.537	88.842	83.594
644	0.321	0.523	88.682	83.283
645	0.314	0.461	88.924	84.836
646	0.315	0.524	88.900	82.883
647	0.314	0.567	88.932	81.460
648	0.316	0.487	88.976	83.894
649	0.316	0.535	88.774	82.021
650	0.318	0.489	88.818	83.594
651	0.319	0.535	88.804	81.711
652	0.319	0.747	88.548	76.102
653	0.318	0.501	88.786	83.444
654	0.313	0.535	89.050	82.632
655	0.314	0.468	88.890	84.405
656	0.314	0.492	88.984	84.065
657	0.313	0.657	88.900	79.748
658	0.316	0.454	88.810	85.066
659	0.307	0.450	89.275	84.806
660	0.307	0.495	89.331	83.003
661	0.315	0.480	88.962	84.054
662	0.311	0.551	89.038	82.392
663	0.310	0.486	89.002	83.584
664	0.310	0.501	88.994	83.584
665	0.313	0.529	89.016	83.253
666	0.314	0.494	88.716	83.854
667	0.311	0.473	89.097	85.016
668	0.306	0.433	89.139	85.327
669	0.312	0.514	89.219	83.554
670	0.303	0.573	89.461	81.550
671	0.310	0.544	89.038	82.502
672	0.310	0.462	89.056	84.365
673	0.307	0.492	89.030	83.794
674	0.309	0.470	88.966	84.906
675	0.313	0.459	88.972	85.026
676	0.306	0.516	89.257	83.213
677	0.306	0.474	89.189	84.565
678	0.304	0.540	89.263	82.302
679	0.304	0.490	89.251	84.075
680	0.303	0.545	89.259	82.632
681	0.304	0.459	89.155	84.675
682	0.302	0.614	89.305	80.028
683	0.300	0.546	89.333	82.652
684	0.306	0.513	89.127	83.233
685	0.302	0.438	89.241	85.497
686	0.305	0.478	89.299	84.305
687	0.303	0.542	89.397	82.352
688	0.308	0.427	89.071	85.477
689	0.298	0.557	89.527	82.011
690	0.300	0.452	89.459	84.866
691	0.300	0.453	89.399	84.806
692	0.301	0.520	89.261	83.383
693	0.302	0.466	89.281	85.126
694	0.304	0.539	89.377	82.652
695	0.298	0.446	89.355	85.567
696	0.296	0.457	89.397	84.355
697	0.299	0.464	89.415	85.096
698	0.296	0.494	89.465	83.814
699	0.300	0.419	89.533	85.697
700	0.298	0.473	89.291	84.345
701	0.297	0.494	89.463	83.984
702	0.296	0.456	89.665	84.986
703	0.301	0.450	89.425	85.036
704	0.298	0.457	89.457	85.387
705	0.296	0.465	89.611	84.836
706	0.299	0.460	89.587	85.046
707	0.299	0.465	89.545	85.196
708	0.289	0.521	89.980	83.654
709	0.296	0.456	89.487	85.126
710	0.293	0.458	89.549	85.096
711	0.293	0.461	89.473	84.966
712	0.295	0.471	89.563	84.535
713	0.296	0.446	89.445	85.437
714	0.296	0.461	89.495	84.736
715	0.289	0.420	89.738	86.348
716	0.289	0.544	89.810	83.013
717	0.292	0.457	89.766	84.756
718	0.290	0.493	89.800	83.974
719	0.291	0.499	89.641	84.145
720	0.296	0.489	89.411	83.674
721	0.288	0.503	89.874	83.253
722	0.294	0.550	89.545	82.672
723	0.294	0.483	89.657	84.024
724	0.290	0.440	89.824	85.837
725	0.291	0.462	89.645	85.156
726	0.286	0.421	89.868	85.867
727	0.295	0.562	89.425	81.711
728	0.288	0.530	89.744	83.524
729	0.287	0.480	89.858	84.665
730	0.289	0.451	89.766	85.136
731	0.288	0.500	89.898	84.415
732	0.288	0.522	89.643	83.263
733	0.287	0.457	89.906	84.926
734	0.286	0.464	89.836	84.716
735	0.281	0.544	89.922	82.812
736	0.287	0.442	89.832	85.216
737	0.282	0.496	90.046	83.794
738	0.285	0.466	89.796	85.317
739	0.288	0.436	89.814	85.837
740	0.279	0.461	90.128	85.226
741	0.285	0.462	89.946	85.387
742	0.279	0.430	89.994	85.938
743	0.280	0.460	90.026	85.066
744	0.281	0.454	89.962	85.246
745	0.282	0.486	89.958	84.135
746	0.280	0.425	90.008	86.078
747	0.280	0.516	90.036	83.924
748	0.283	0.531	89.884	83.584
749	0.283	0.444	90.002	85.807
750	0.280	0.495	90.160	84.195
751	0.281	0.493	90.142	84.085
752	0.283	0.494	89.888	83.804
753	0.272	0.471	90.298	84.866
754	0.286	0.429	89.920	85.707
755	0.278	0.496	90.038	83.944
756	0.278	0.471	90.140	84.836
