Namespace(arch='resnet20_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-008', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
168	0.475	0.617	83.359	79.167
169	0.474	0.637	83.460	78.265
170	0.477	0.575	83.281	80.619
171	0.473	0.643	83.444	78.856
172	0.480	0.567	83.259	80.709
173	0.467	0.721	83.742	76.332
174	0.469	0.572	83.544	80.879
175	0.471	0.769	83.558	74.750
176	0.475	0.698	83.397	76.763
177	0.471	0.652	83.522	77.324
178	0.468	0.657	83.738	78.395
179	0.472	0.688	83.566	77.103
180	0.475	0.656	83.397	77.644
181	0.470	0.746	83.546	76.813
182	0.467	0.630	83.682	79.067
183	0.473	0.708	83.413	76.573
184	0.472	0.607	83.580	80.028
185	0.471	0.722	83.431	74.669
186	0.469	0.635	83.780	78.155
187	0.469	0.585	83.652	80.639
188	0.468	0.630	83.427	78.896
189	0.471	0.688	83.548	77.554
190	0.463	0.731	83.842	75.751
191	0.472	0.746	83.494	75.010
192	0.466	0.614	83.850	80.499
193	0.460	0.632	83.746	79.467
194	0.464	0.546	83.668	81.300
195	0.463	0.700	83.930	76.613
196	0.461	0.581	83.786	80.449
197	0.461	0.592	83.970	79.798
198	0.462	0.773	83.870	73.197
199	0.462	0.623	83.888	79.397
200	0.462	0.773	83.870	74.489
201	0.459	0.821	84.014	74.920
202	0.464	0.636	83.644	78.486
203	0.457	0.595	84.117	79.587
204	0.458	0.760	83.872	74.850
205	0.464	0.581	83.740	80.489
206	0.460	0.706	83.888	76.302
207	0.464	0.613	83.824	79.087
208	0.456	0.604	84.058	79.968
209	0.461	0.713	83.832	76.723
210	0.460	0.596	83.978	79.918
211	0.464	0.673	83.950	78.005
212	0.458	0.737	84.010	76.603
213	0.457	0.565	84.056	81.070
214	0.458	0.560	84.004	80.779
215	0.453	0.566	84.040	81.180
216	0.453	0.615	84.297	79.407
217	0.461	0.618	83.834	79.287
218	0.452	0.802	84.237	74.038
219	0.449	0.785	84.265	74.169
220	0.459	0.631	83.952	78.836
221	0.455	0.564	84.004	80.829
222	0.452	0.741	84.221	75.150
223	0.453	0.647	84.028	78.075
224	0.450	0.744	84.189	76.222
225	0.452	0.651	84.385	78.846
226	0.456	0.638	84.085	78.846
227	0.452	0.650	84.197	78.295
228	0.447	0.626	84.475	78.906
229	0.456	0.601	84.022	80.369
230	0.448	0.730	84.367	75.621
231	0.449	0.612	84.371	79.667
232	0.451	0.674	84.139	78.005
233	0.455	0.548	84.109	81.240
234	0.449	0.724	84.387	76.362
235	0.447	0.644	84.231	79.016
236	0.446	0.614	84.507	78.806
237	0.447	0.592	84.359	80.138
238	0.445	0.640	84.445	79.577
239	0.449	0.741	84.387	75.571
240	0.445	0.711	84.341	77.284
241	0.449	0.565	84.315	79.988
242	0.439	0.636	84.591	78.536
243	0.445	0.613	84.525	79.667
244	0.447	0.608	84.329	79.237
245	0.448	1.061	84.249	67.047
246	0.441	0.842	84.760	72.997
247	0.443	0.529	84.483	82.031
248	0.441	0.720	84.561	75.952
249	0.442	0.756	84.712	74.910
250	0.438	0.572	84.637	80.499
251	0.452	0.503	84.117	82.873
252	0.437	0.708	84.806	77.033
253	0.441	0.660	84.597	78.656
254	0.435	0.655	84.778	78.235
255	0.443	0.631	84.317	79.377
256	0.436	0.627	84.704	79.447
257	0.438	0.636	84.653	79.377
258	0.442	0.654	84.615	78.105
259	0.442	0.795	84.545	74.649
260	0.430	0.645	84.996	77.985
261	0.439	0.553	84.744	81.561
262	0.433	0.613	85.014	78.506
263	0.431	0.837	85.004	72.877
264	0.437	0.666	84.870	77.905
265	0.437	0.663	84.671	78.365
266	0.431	0.618	84.976	80.088
267	0.438	0.569	84.671	81.040
268	0.438	0.570	84.694	80.679
