185	0.166	0.422	94.058	87.470
186	0.169	0.391	94.002	87.911
187	0.172	0.501	93.902	85.276
188	0.173	0.460	93.830	87.049
189	0.164	0.394	94.117	87.931
190	0.167	0.476	94.167	86.719
191	0.173	0.521	93.842	85.617
192	0.164	0.453	94.227	86.498
193	0.168	0.393	94.010	87.510
194	0.171	0.378	93.966	87.770
195	0.163	0.463	94.201	85.968
196	0.169	0.385	93.882	88.161
197	0.171	0.396	93.940	87.841
198	0.163	0.377	94.303	87.931
199	0.164	0.400	94.225	87.700
200	0.163	0.497	94.225	85.547
201	0.167	0.363	94.099	88.311
202	0.164	0.411	94.223	87.690
203	0.160	0.431	94.215	86.939
204	0.164	0.371	94.040	88.091
205	0.162	0.411	94.231	87.380
206	0.165	0.374	94.133	88.702
207	0.159	0.444	94.345	86.498
208	0.162	0.397	94.339	87.821
209	0.162	0.399	94.159	87.901
210	0.156	0.395	94.545	88.341
211	0.159	0.422	94.401	87.300
212	0.165	0.428	94.129	87.089
213	0.163	0.394	94.155	88.041
214	0.163	0.440	94.263	87.059
215	0.158	0.417	94.397	86.959
216	0.162	0.461	94.303	86.488
217	0.162	0.400	94.221	88.281
218	0.164	0.394	94.251	88.181
219	0.157	0.426	94.279	86.969
220	0.158	0.394	94.445	88.101
221	0.162	0.468	94.281	85.877
222	0.164	0.412	94.125	87.029
223	0.169	0.389	93.982	87.590
224	0.162	0.385	94.287	88.421
225	0.157	0.434	94.469	86.348
226	0.158	0.397	94.415	87.991
227	0.160	0.413	94.259	87.360
228	0.157	0.419	94.391	87.280
229	0.164	0.374	94.225	88.181
230	0.160	0.417	94.253	87.019
231	0.156	0.412	94.401	87.230
232	0.157	0.417	94.401	87.099
233	0.156	0.412	94.593	88.131
234	0.160	0.335	94.355	89.393
235	0.149	0.365	94.746	88.311
236	0.152	0.428	94.621	87.640
237	0.152	0.482	94.686	86.158
238	0.152	0.392	94.704	87.790
239	0.156	0.461	94.483	85.487
240	0.160	0.420	94.321	87.179
241	0.154	0.374	94.527	88.161
242	0.149	0.474	94.577	86.408
243	0.154	0.369	94.605	88.722
244	0.152	0.400	94.688	87.400
245	0.158	0.415	94.425	87.119
246	0.152	0.344	94.575	89.022
247	0.144	0.509	94.924	85.136
248	0.155	0.391	94.493	87.901
249	0.157	0.425	94.373	87.009
250	0.150	0.404	94.702	88.081
251	0.151	0.524	94.728	84.355
252	0.156	0.416	94.557	87.811
253	0.151	0.367	94.621	88.171
254	0.147	0.436	94.854	86.629
255	0.148	0.388	94.744	87.670
256	0.153	0.405	94.529	87.220
257	0.148	0.368	94.832	88.462
258	0.151	0.419	94.643	87.520
259	0.147	0.392	94.782	87.981
260	0.148	0.406	94.696	88.291
261	0.158	0.387	94.509	88.562
262	0.148	0.432	94.698	86.849
263	0.144	0.416	94.870	87.690
264	0.151	0.375	94.637	88.141
265	0.149	0.443	94.784	86.278
266	0.151	0.388	94.724	87.730
267	0.144	0.398	94.818	87.720
268	0.150	0.392	94.645	87.981
269	0.152	0.402	94.639	88.271
270	0.146	0.349	94.806	88.792
271	0.152	0.361	94.708	88.532
272	0.149	0.391	94.794	88.151
273	0.144	0.401	94.894	87.700
274	0.139	0.359	95.030	88.882
275	0.140	0.414	95.120	87.350
276	0.145	0.405	94.834	87.921
277	0.146	0.456	94.908	86.418
278	0.148	0.403	94.738	88.191
279	0.151	0.403	94.657	87.460
280	0.140	0.459	95.182	86.589
281	0.140	0.391	95.024	87.901
282	0.136	0.450	95.128	86.969
283	0.143	0.395	94.888	88.371
284	0.134	0.395	95.220	88.281
285	0.140	0.403	94.954	87.760
286	0.144	0.449	94.942	86.318
287	0.144	0.375	94.906	87.961
288	0.146	0.390	94.926	87.861
289	0.130	0.340	95.493	89.754
290	0.135	0.398	95.329	88.381
291	0.144	0.368	94.786	88.381
292	0.134	0.398	95.212	87.981
293	0.141	0.406	95.004	87.690
294	0.141	0.502	95.004	85.597
295	0.135	0.382	95.216	88.001
296	0.135	0.439	95.329	87.861
297	0.137	0.435	95.206	87.490
298	0.141	0.378	95.022	88.722
299	0.140	0.376	95.080	88.842
300	0.142	0.377	94.864	88.482
301	0.140	0.354	95.066	88.932
302	0.139	0.465	95.112	86.368
303	0.138	0.361	95.156	88.952
304	0.141	0.420	94.976	87.530
305	0.136	0.430	95.136	87.560
306	0.136	0.378	95.150	88.241
307	0.132	0.382	95.278	88.712
308	0.142	0.395	94.924	88.191
309	0.135	0.365	95.134	89.022
310	0.134	0.348	95.190	89.163
311	0.128	0.398	95.475	88.802
312	0.132	0.426	95.379	87.460
313	0.131	0.352	95.308	89.263
314	0.126	0.404	95.649	88.401
315	0.129	0.359	95.367	88.872
316	0.137	0.408	95.242	87.871
317	0.133	0.374	95.210	88.351
318	0.140	0.389	94.992	87.941
319	0.141	0.453	94.986	86.428
320	0.133	0.393	95.236	88.191
321	0.134	0.425	95.214	88.101
322	0.129	0.403	95.455	87.760
323	0.132	0.409	95.306	87.620
324	0.135	0.428	95.196	87.971
325	0.127	0.406	95.563	88.041
326	0.133	0.392	95.304	88.572
327	0.129	0.403	95.363	87.921
328	0.129	0.422	95.399	86.909
329	0.132	0.363	95.319	88.812
330	0.122	0.415	95.683	88.191
331	0.128	0.462	95.321	86.619
332	0.126	0.384	95.595	88.842
333	0.121	0.367	95.749	89.393
334	0.125	0.433	95.535	87.630
335	0.123	0.477	95.549	86.689
336	0.126	0.400	95.515	88.331
337	0.128	0.373	95.595	89.243
338	0.126	0.391	95.409	88.181
339	0.121	0.428	95.773	87.540
340	0.133	0.412	95.230	87.991
341	0.129	0.384	95.519	88.742
342	0.121	0.367	95.717	89.002
343	0.127	0.368	95.457	88.762
344	0.126	0.413	95.577	87.790
345	0.120	0.382	95.737	89.022
346	0.121	0.405	95.739	88.472
347	0.119	0.356	95.845	89.704
348	0.118	0.393	95.783	88.732
349	0.112	0.374	96.012	88.682
350	0.118	0.393	95.815	88.251
351	0.119	0.370	95.775	89.133
352	0.116	0.401	95.940	88.892
353	0.115	0.356	95.980	89.844
354	0.118	0.382	95.803	88.772
355	0.120	0.383	95.751	89.093
356	0.120	0.443	95.739	87.169
357	0.125	0.379	95.651	88.752
358	0.119	0.432	95.793	87.380
359	0.117	0.374	95.885	88.662
360	0.124	0.426	95.467	87.951
361	0.123	0.394	95.683	88.041
362	0.118	0.418	95.839	88.572
363	0.127	0.377	95.491	88.722
364	0.119	0.384	95.757	88.702
365	0.111	0.385	96.070	88.361
366	0.112	0.354	96.032	89.323
367	0.113	0.376	96.014	89.093
368	0.115	0.376	95.968	89.323
369	0.114	0.391	96.008	88.522
370	0.121	0.364	95.707	89.193
371	0.114	0.342	96.126	89.563
372	0.114	0.371	95.921	88.732
373	0.123	0.439	95.633	87.500
374	0.113	0.379	95.909	88.682
375	0.115	0.354	95.944	89.233
376	0.110	0.393	96.134	88.642
377	0.116	0.379	95.873	88.922
378	0.115	0.372	95.954	89.203
379	0.118	0.385	95.791	88.462
380	0.114	0.359	96.038	89.083
381	0.111	0.390	96.054	88.652
382	0.115	0.375	95.819	88.542
383	0.114	0.338	95.942	89.493
384	0.108	0.351	96.148	89.002
385	0.110	0.339	96.118	90.094
386	0.107	0.396	96.244	89.093
387	0.114	0.355	95.996	89.283
388	0.105	0.350	96.314	89.473
389	0.108	0.376	96.124	88.462
390	0.110	0.364	96.126	88.902
391	0.109	0.394	96.122	88.411
392	0.104	0.470	96.316	86.629
393	0.109	0.373	96.086	88.732
394	0.109	0.367	96.144	89.193
395	0.105	0.409	96.304	87.710
396	0.106	0.351	96.300	89.413
397	0.097	0.367	96.597	89.093
398	0.101	0.403	96.412	88.592
399	0.108	0.368	96.176	89.243
400	0.106	0.380	96.332	89.042
401	0.101	0.388	96.406	88.782
402	0.103	0.414	96.406	88.141
403	0.106	0.402	96.328	88.291
404	0.106	0.352	96.176	89.303
405	0.111	0.352	96.016	89.062
406	0.109	0.515	96.108	85.607
407	0.107	0.355	96.272	89.633
408	0.106	0.355	96.270	89.343
409	0.099	0.369	96.538	89.543
410	0.097	0.401	96.558	89.403
411	0.095	0.372	96.637	89.193
412	0.102	0.368	96.400	89.834
413	0.101	0.373	96.382	89.423
414	0.106	0.369	96.210	89.393
415	0.104	0.372	96.356	89.333
416	0.108	0.367	96.314	88.612
417	0.100	0.377	96.454	88.882
418	0.102	0.354	96.378	89.663
419	0.103	0.429	96.438	87.841
420	0.101	0.350	96.326	89.714
421	0.098	0.347	96.508	90.214
422	0.095	0.365	96.719	89.844
423	0.096	0.340	96.689	89.784
424	0.095	0.379	96.643	89.653
425	0.101	0.358	96.450	89.143
426	0.095	0.382	96.735	89.143
427	0.090	0.364	96.895	89.523
428	0.097	0.416	96.615	88.462
429	0.108	0.363	96.152	89.363
430	0.107	0.386	96.248	89.613
431	0.099	0.389	96.516	88.802
432	0.099	0.333	96.544	90.194
433	0.099	0.404	96.500	88.612
434	0.101	0.366	96.440	88.812
435	0.099	0.422	96.623	88.281
436	0.097	0.389	96.573	89.323
437	0.095	0.401	96.755	88.431
438	0.095	0.382	96.629	88.962
439	0.094	0.380	96.733	88.862
440	0.094	0.333	96.721	90.104
441	0.091	0.380	96.841	89.423
442	0.091	0.353	96.843	90.124
443	0.089	0.369	96.919	89.183
444	0.096	0.385	96.619	89.073
445	0.097	0.369	96.613	89.473
446	0.087	0.387	97.049	89.293
447	0.082	0.409	97.111	89.083
448	0.085	0.332	97.019	90.575
449	0.094	0.366	96.707	89.864
450	0.094	0.355	96.731	89.874
451	0.085	0.339	97.079	89.854
452	0.084	0.344	97.049	90.665
453	0.084	0.369	97.081	89.573
454	0.086	0.430	97.051	88.442
455	0.092	0.384	96.905	89.083
456	0.089	0.353	96.999	89.543
457	0.088	0.346	96.917	90.034
458	0.095	0.342	96.609	89.453
459	0.089	0.380	96.835	88.902
460	0.090	0.388	96.875	88.792
461	0.088	0.341	96.913	89.904
462	0.089	0.376	96.785	89.623
463	0.088	0.391	96.877	89.133
464	0.082	0.380	97.222	89.673
465	0.089	0.367	96.879	89.183
466	0.093	0.378	96.757	89.393
467	0.083	0.318	97.043	90.565
468	0.086	0.337	97.079	89.954
469	0.090	0.363	96.853	89.894
470	0.090	0.334	96.919	89.894
471	0.086	0.345	96.965	90.014
472	0.087	0.368	97.021	89.503
473	0.090	0.371	96.909	89.193
474	0.088	0.355	96.907	89.994
475	0.083	0.376	97.111	89.724
476	0.082	0.359	97.157	89.864
477	0.090	0.356	96.867	90.074
478	0.082	0.340	97.109	90.345
479	0.088	0.378	96.913	89.423
480	0.090	0.376	96.831	89.683
481	0.081	0.372	97.186	89.593
482	0.079	0.329	97.312	90.395
483	0.080	0.392	97.131	89.223
484	0.083	0.384	97.109	89.363
485	0.081	0.432	97.206	88.351
486	0.086	0.359	97.017	89.744
487	0.084	0.339	97.141	90.014
488	0.078	0.366	97.254	90.264
489	0.080	0.394	97.236	89.002
490	0.081	0.365	97.149	89.303
491	0.080	0.358	97.177	89.984
492	0.084	0.331	97.075	90.725
493	0.076	0.350	97.372	89.884
494	0.078	0.348	97.280	89.864
495	0.072	0.357	97.500	90.234
496	0.071	0.332	97.544	90.505
497	0.080	0.360	97.159	89.583
498	0.082	0.363	97.244	89.613
499	0.080	0.356	97.202	89.924
500	0.078	0.367	97.173	89.844
501	0.078	0.418	97.248	88.762
502	0.080	0.352	97.198	90.495
503	0.076	0.366	97.340	89.954
504	0.074	0.364	97.478	89.854
505	0.072	0.389	97.506	89.213
506	0.073	0.370	97.510	89.413
507	0.078	0.365	97.232	89.663
508	0.077	0.407	97.330	88.962
509	0.075	0.330	97.424	90.595
510	0.071	0.363	97.510	89.613
511	0.072	0.408	97.518	89.073
512	0.074	0.339	97.402	90.335
513	0.078	0.373	97.382	89.794
514	0.076	0.353	97.378	89.914
515	0.074	0.360	97.390	89.954
516	0.069	0.403	97.598	88.792
517	0.074	0.358	97.494	90.144
518	0.075	0.361	97.456	90.024
519	0.070	0.356	97.566	89.864
520	0.070	0.361	97.590	89.633
521	0.069	0.344	97.568	89.994
522	0.070	0.344	97.700	90.375
523	0.075	0.352	97.328	90.695
524	0.067	0.355	97.762	90.224
525	0.074	0.386	97.408	89.133
526	0.074	0.328	97.404	90.475
527	0.072	0.354	97.514	90.214
528	0.067	0.354	97.690	89.924
529	0.075	0.382	97.366	89.503
530	0.070	0.341	97.598	90.475
531	0.068	0.346	97.646	90.615
532	0.068	0.367	97.704	89.814
533	0.072	0.357	97.532	89.814
534	0.073	0.326	97.558	90.365
535	0.064	0.377	97.754	89.864
536	0.069	0.347	97.548	90.274
537	0.072	0.373	97.502	90.335
538	0.073	0.366	97.504	89.734
539	0.066	0.347	97.766	89.984
540	0.067	0.341	97.716	90.875
541	0.064	0.338	97.806	90.665
542	0.063	0.320	97.837	91.016
543	0.062	0.345	97.800	90.315
544	0.065	0.376	97.756	89.683
545	0.065	0.349	97.776	90.325
546	0.064	0.353	97.815	90.525
547	0.064	0.336	97.847	90.535
548	0.066	0.367	97.730	90.174
549	0.067	0.372	97.708	89.834
550	0.065	0.345	97.806	90.545
551	0.061	0.347	97.993	90.074
552	0.064	0.332	97.726	90.455
553	0.059	0.395	97.981	89.974
554	0.068	0.349	97.652	90.164
555	0.069	0.354	97.612	90.294
556	0.065	0.359	97.712	90.004
557	0.067	0.346	97.676	90.294
558	0.063	0.330	97.861	90.655
559	0.062	0.316	97.923	91.126
560	0.063	0.332	97.835	90.765
561	0.061	0.351	97.855	90.274
562	0.062	0.344	97.851	90.665
563	0.062	0.346	97.806	90.535
564	0.060	0.353	97.909	89.994
565	0.058	0.356	98.013	90.204
566	0.057	0.324	98.039	90.885
567	0.059	0.352	97.995	90.465
568	0.061	0.323	97.931	90.925
569	0.065	0.340	97.788	90.865
570	0.060	0.366	97.939	90.294
571	0.060	0.347	97.951	90.465
572	0.060	0.358	97.893	90.194
573	0.056	0.423	98.103	88.982
574	0.056	0.376	98.099	89.824
575	0.057	0.315	98.119	91.026
576	0.056	0.319	98.087	90.976
577	0.053	0.306	98.215	91.226
578	0.058	0.325	98.047	91.156
579	0.057	0.345	98.119	90.915
580	0.056	0.314	97.975	90.925
581	0.054	0.328	98.213	90.956
582	0.052	0.317	98.235	91.026
583	0.048	0.304	98.438	91.136
584	0.056	0.345	98.165	90.956
585	0.056	0.378	98.049	90.014
586	0.060	0.355	97.967	90.435
587	0.054	0.341	98.105	90.385
588	0.055	0.359	98.131	89.994
589	0.058	0.356	97.987	90.294
590	0.057	0.329	98.069	90.865
591	0.055	0.347	98.107	90.665
592	0.057	0.355	98.057	90.445
593	0.055	0.343	98.109	91.026
594	0.058	0.324	98.019	91.066
595	0.054	0.343	98.205	90.415
596	0.058	0.333	98.069	90.755
597	0.056	0.337	98.139	90.895
598	0.054	0.350	98.147	90.505
599	0.053	0.384	98.173	89.183
600	0.058	0.371	98.009	89.964
601	0.056	0.349	98.095	90.094
602	0.053	0.331	98.209	90.986
603	0.049	0.374	98.450	90.445
604	0.054	0.340	98.163	90.284
605	0.050	0.325	98.287	90.695
606	0.052	0.329	98.217	91.186
607	0.049	0.335	98.313	90.855
608	0.050	0.339	98.321	90.895
609	0.047	0.353	98.456	90.845
610	0.045	0.360	98.540	90.204
611	0.049	0.347	98.319	90.515
612	0.049	0.351	98.411	90.675
613	0.049	0.353	98.327	90.345
614	0.051	0.328	98.285	90.705
615	0.050	0.354	98.303	90.535
616	0.053	0.333	98.203	90.555
617	0.050	0.324	98.327	90.715
618	0.048	0.322	98.413	91.126
619	0.054	0.341	98.207	90.435
620	0.052	0.356	98.331	90.805
621	0.050	0.351	98.329	90.495
622	0.047	0.367	98.433	90.094
623	0.044	0.345	98.570	90.164
624	0.047	0.335	98.446	90.635
625	0.050	0.356	98.383	90.365
626	0.052	0.349	98.233	90.665
627	0.049	0.349	98.421	90.315
628	0.047	0.325	98.456	90.925
629	0.046	0.345	98.490	90.635
630	0.052	0.323	98.227	91.096
631	0.048	0.326	98.399	90.525
632	0.048	0.335	98.389	90.415
633	0.045	0.312	98.478	91.386
634	0.045	0.309	98.482	91.506
635	0.051	0.323	98.225	91.046
636	0.049	0.327	98.389	91.066
637	0.046	0.334	98.512	90.515
638	0.042	0.310	98.606	91.336
639	0.046	0.324	98.456	90.845
640	0.046	0.329	98.504	91.046
641	0.050	0.322	98.369	91.246
642	0.043	0.339	98.582	91.006
643	0.046	0.315	98.484	91.546
644	0.046	0.349	98.498	90.996
645	0.046	0.336	98.486	90.745
646	0.044	0.366	98.480	89.754
647	0.049	0.379	98.339	89.694
648	0.049	0.343	98.349	90.825
649	0.044	0.331	98.524	90.565
650	0.045	0.351	98.494	90.645
651	0.044	0.330	98.556	90.815
652	0.045	0.303	98.508	91.306
653	0.042	0.337	98.628	90.895
654	0.045	0.316	98.538	91.006
655	0.043	0.351	98.592	90.084
656	0.042	0.337	98.610	91.116
657	0.039	0.363	98.740	90.124
658	0.039	0.318	98.752	91.286
659	0.038	0.327	98.790	90.805
660	0.039	0.355	98.666	90.555
661	0.042	0.348	98.584	90.555
662	0.042	0.323	98.604	91.196
663	0.041	0.322	98.668	91.226
664	0.042	0.341	98.598	90.555
665	0.044	0.322	98.528	91.136
666	0.039	0.321	98.750	90.815
667	0.040	0.346	98.664	90.966
668	0.041	0.347	98.670	90.475
669	0.045	0.333	98.550	90.805
670	0.044	0.338	98.556	91.116
671	0.043	0.324	98.582	91.346
672	0.041	0.330	98.640	90.936
673	0.037	0.322	98.818	91.326
674	0.038	0.345	98.760	90.805
675	0.038	0.320	98.742	91.316
676	0.036	0.332	98.890	91.446
677	0.034	0.317	98.922	91.326
678	0.036	0.307	98.816	91.567
679	0.035	0.338	98.888	91.196
680	0.033	0.320	98.954	91.296
681	0.035	0.309	98.892	91.256
682	0.033	0.315	99.026	91.807
683	0.033	0.362	98.928	90.194
684	0.036	0.325	98.866	90.976
685	0.033	0.331	98.938	91.406
686	0.035	0.342	98.828	91.206
687	0.035	0.348	98.842	90.705
688	0.035	0.364	98.900	90.865
689	0.036	0.318	98.866	91.406
690	0.031	0.325	99.028	91.326
691	0.031	0.319	99.034	91.897
692	0.030	0.320	99.020	91.256
693	0.032	0.333	99.010	91.096
694	0.031	0.309	99.052	91.947
695	0.030	0.332	99.077	91.096
696	0.031	0.314	98.996	91.627
697	0.031	0.342	99.028	90.785
698	0.030	0.331	99.077	91.346
699	0.030	0.336	99.073	91.286
700	0.030	0.308	99.030	91.717
701	0.030	0.349	99.067	90.966
702	0.030	0.328	99.056	91.086
703	0.032	0.323	99.014	91.316
704	0.030	0.311	99.075	91.597
705	0.029	0.340	99.151	91.096
706	0.031	0.362	99.004	90.996
707	0.032	0.344	98.982	91.186
708	0.029	0.316	99.099	91.486
709	0.028	0.329	99.129	91.677
710	0.028	0.320	99.201	91.386
711	0.030	0.322	99.077	91.516
712	0.025	0.315	99.243	91.757
713	0.030	0.329	99.087	91.516
714	0.029	0.341	99.061	91.306
715	0.028	0.315	99.149	91.917
716	0.027	0.331	99.197	91.286
717	0.029	0.319	99.109	91.366
718	0.024	0.311	99.305	91.456
719	0.027	0.321	99.185	91.597
720	0.025	0.339	99.263	91.166
721	0.025	0.326	99.233	91.787
722	0.026	0.326	99.179	91.246
723	0.027	0.358	99.175	90.715
724	0.025	0.325	99.227	91.526
725	0.027	0.313	99.191	91.777
726	0.025	0.322	99.241	91.707
727	0.025	0.313	99.247	91.546
728	0.025	0.322	99.227	91.877
729	0.024	0.316	99.319	91.787
730	0.027	0.326	99.223	91.166
731	0.024	0.329	99.267	91.577
732	0.025	0.320	99.261	91.887
733	0.023	0.320	99.339	91.737
734	0.022	0.315	99.381	91.937
735	0.023	0.316	99.331	91.536
736	0.022	0.320	99.331	91.617
737	0.023	0.329	99.323	91.446
738	0.020	0.321	99.439	91.727
739	0.021	0.317	99.383	91.897
740	0.021	0.328	99.391	91.556
741	0.022	0.313	99.383	91.767
742	0.021	0.317	99.421	91.787
743	0.020	0.322	99.415	92.198
744	0.023	0.321	99.295	91.687
745	0.021	0.315	99.399	91.797
746	0.020	0.331	99.373	91.366
747	0.019	0.311	99.453	91.767
748	0.020	0.314	99.431	92.087
749	0.020	0.313	99.465	92.007
750	0.020	0.316	99.439	92.107
751	0.020	0.331	99.397	91.617
752	0.020	0.314	99.429	92.127
753	0.020	0.299	99.427	92.318
754	0.019	0.312	99.483	92.248
755	0.018	0.318	99.473	91.747
756	0.018	0.308	99.501	91.657
757	0.018	0.312	99.481	91.927
758	0.018	0.297	99.505	92.198
759	0.017	0.283	99.521	92.418
760	0.018	0.291	99.499	92.268
761	0.017	0.308	99.487	91.837
762	0.016	0.304	99.583	92.047
763	0.016	0.303	99.549	91.887
764	0.016	0.290	99.547	92.107
765	0.016	0.302	99.607	92.198
766	0.018	0.290	99.531	92.177
767	0.017	0.306	99.555	92.017
768	0.015	0.283	99.613	92.097
769	0.017	0.307	99.539	91.927
770	0.017	0.301	99.559	92.488
771	0.017	0.305	99.523	91.967
772	0.017	0.313	99.525	92.117
773	0.016	0.305	99.557	92.097
774	0.016	0.304	99.595	92.268
775	0.015	0.300	99.567	92.358
776	0.015	0.313	99.613	92.097
