Namespace(arch='ResNet18', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0002, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-00base', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
357	0.275	0.498	90.367	83.013
358	0.270	0.459	90.447	85.357
359	0.261	0.455	90.745	84.696
360	0.262	0.459	90.697	84.876
361	0.262	0.468	90.773	85.046
362	0.261	0.444	90.843	85.817
363	0.258	0.487	90.813	83.714
364	0.254	0.496	91.084	84.385
365	0.257	0.452	90.893	84.936
366	0.259	0.514	90.964	83.183
367	0.254	0.533	90.907	82.953
368	0.252	0.478	91.002	84.886
369	0.261	0.501	90.679	83.514
370	0.266	0.480	90.435	84.225
371	0.255	0.484	90.933	84.455
372	0.262	0.520	90.813	83.193
373	0.262	0.533	90.717	83.213
374	0.255	0.473	90.986	84.585
375	0.251	0.469	91.168	85.096
376	0.260	0.525	90.761	83.303
377	0.251	0.464	91.238	85.056
378	0.251	0.446	91.270	85.256
379	0.255	0.458	90.837	84.966
380	0.254	0.457	90.877	84.916
381	0.256	0.468	90.927	84.976
382	0.259	0.605	90.883	81.260
383	0.258	0.474	90.783	84.726
384	0.251	0.457	91.202	84.986
385	0.259	0.482	90.765	84.425
386	0.255	0.454	91.004	84.866
387	0.260	0.443	90.833	84.886
388	0.253	0.500	91.032	84.305
389	0.236	0.451	91.673	85.587
390	0.245	0.484	91.414	84.766
391	0.242	0.527	91.418	83.213
392	0.250	0.492	91.228	84.095
393	0.251	0.490	91.078	84.776
394	0.255	0.515	90.968	83.023
395	0.260	0.486	90.745	84.675
396	0.252	0.480	90.915	84.746
397	0.238	0.430	91.567	86.288
398	0.242	0.478	91.506	84.665
399	0.252	0.473	91.046	84.766
400	0.254	0.441	90.942	85.877
401	0.249	0.474	91.122	85.286
402	0.251	0.555	91.140	82.472
403	0.244	0.495	91.278	84.475
404	0.244	0.473	91.300	84.515
405	0.256	0.455	90.919	85.537
406	0.234	0.471	91.731	85.096
407	0.238	0.495	91.621	84.375
408	0.237	0.467	91.544	85.066
409	0.244	0.540	91.274	82.592
410	0.246	0.466	91.362	85.787
411	0.239	0.484	91.556	84.525
412	0.235	0.480	91.761	84.796
413	0.238	0.475	91.504	85.387
414	0.228	0.457	91.911	84.796
415	0.230	0.478	91.771	84.595
416	0.236	0.509	91.520	84.395
417	0.234	0.458	91.689	85.407
418	0.236	0.434	91.601	85.727
419	0.224	0.483	92.117	85.076
420	0.231	0.490	91.767	84.615
421	0.222	0.448	91.967	85.367
422	0.229	0.497	91.825	84.455
423	0.216	0.456	92.336	85.707
424	0.233	0.480	91.741	84.375
425	0.232	0.455	91.761	85.427
426	0.229	0.458	91.855	85.296
427	0.226	0.500	91.949	84.125
428	0.232	0.488	91.761	84.185
429	0.229	0.447	91.799	85.787
430	0.236	0.452	91.504	85.106
431	0.229	0.488	91.677	84.315
432	0.234	0.455	91.675	85.276
433	0.223	0.487	92.173	84.996
434	0.225	0.439	92.067	85.627
435	0.232	0.447	91.685	85.787
436	0.237	0.477	91.687	84.806
437	0.229	0.450	91.817	85.887
